,ID,ds,y
6442,Свинина|полутуши|ПФО,2024-04-22,200.94
6443,Свинина|полутуши|СЗФО,2024-04-22,212.12
6444,Свинина|полутуши|СФО,2024-04-22,209.07
6445,Свинина|полутуши|Санкт-Петербург,2024-04-22,216.83
6446,Свинина|полутуши|УФО,2024-04-22,225.81
6447,Свинина|полутуши|ЦФО,2024-04-22,203.14
6448,Свинина|полутуши|ЮФО,2024-04-22,209.83
6449,Свинина|ребро|Москва,2024-04-22,254.77
6450,Свинина|ребро|ПФО,2024-04-22,230.88
6451,Свинина|ребро|СЗФО,2024-04-22,193.5
6452,Свинина|ребро|СФО,2024-04-22,259.1
6453,Свинина|ребро|Санкт-Петербург,2024-04-22,215.69
6454,Свинина|ребро|УФО,2024-04-22,238.71
6455,Свинина|ребро|ЦФО,2024-04-22,183.63
6456,Свинина|ребро|ЮФО,2024-04-22,219.0
6457,Свинина|шея|Москва,2024-04-22,439.39
6458,Свинина|шея|ПФО,2024-04-22,433.34
6459,Свинина|шея|СЗФО,2024-04-22,430.64
6460,Свинина|шея|СФО,2024-04-22,443.64
6461,Свинина|шея|Санкт-Петербург,2024-04-22,451.23
6462,Свинина|шея|УФО,2024-04-22,450.38
6463,Свинина|шея|ЦФО,2024-04-22,426.97
6464,Свинина|шея|ЮФО,2024-04-22,414.5
6465,Говядина|вырезка|ВСЕ,2024-04-22,1563.35
6466,Говядина|грудинка|ВСЕ,2024-04-22,480.56
6467,Говядина|лопатка|ВСЕ,2024-04-22,521.45
6468,Говядина|полутуши|ВСЕ,2024-04-22,405.37
6469,Кура|бедро|ВСЕ,2024-04-22,197.81
6470,Кура|голень|ВСЕ,2024-04-22,212.87
6471,Кура|тушка|ВСЕ,2024-04-22,198.83
6472,Кура|филе бедра|ВСЕ,2024-04-22,321.61
6473,Кура|филе грудки|ВСЕ,2024-04-22,303.31
6474,Свинина|корейка|ВСЕ,2024-04-22,313.85
6475,Свинина|лопатка|ВСЕ,2024-04-22,277.98
6476,Свинина|окорок|ВСЕ,2024-04-22,288.56
6477,Свинина|полутуши|ВСЕ,2024-04-22,211.1
6478,Свинина|ребро|ВСЕ,2024-04-22,225.46
6479,Свинина|шея|ВСЕ,2024-04-22,442.19
6480,Говядина|вырезка|Москва,2024-04-29,1592.83
6481,Говядина|вырезка|ПФО,2024-04-29,1266.67
6482,Говядина|вырезка|СЗФО,2024-04-29,1613.16
6483,Говядина|вырезка|СФО,2024-04-29,1168.33
6484,Говядина|вырезка|Санкт-Петербург,2024-04-29,1447.4
6485,Говядина|вырезка|УФО,2024-04-29,1372.5
6486,Говядина|вырезка|ЦФО,2024-04-29,1480.97
6487,Говядина|вырезка|ЮФО,2024-04-29,1318.17
6488,Говядина|грудинка|Москва,2024-04-29,506.1
6489,Говядина|грудинка|ПФО,2024-04-29,430.0
6490,Говядина|грудинка|СЗФО,2024-04-29,456.0
6491,Говядина|грудинка|СФО,2024-04-29,358.44
6492,Говядина|грудинка|Санкт-Петербург,2024-04-29,428.38
6493,Говядина|грудинка|УФО,2024-04-29,491.67
6494,Говядина|грудинка|ЦФО,2024-04-29,445.0
6495,Говядина|грудинка|ЮФО,2024-04-29,511.03
6496,Говядина|лопатка|Москва,2024-04-29,531.6
6497,Говядина|лопатка|ПФО,2024-04-29,557.33
6498,Говядина|лопатка|СЗФО,2024-04-29,480.0
6499,Говядина|лопатка|СФО,2024-04-29,546.67
6500,Говядина|лопатка|Санкт-Петербург,2024-04-29,517.83
6501,Говядина|лопатка|УФО,2024-04-29,581.25
6502,Говядина|лопатка|ЦФО,2024-04-29,520.32
6503,Говядина|лопатка|ЮФО,2024-04-29,501.25
6504,Говядина|полутуши|Москва,2024-04-29,515.04
6505,Говядина|полутуши|ПФО,2024-04-29,369.28
6506,Говядина|полутуши|СЗФО,2024-04-29,282.5
6507,Говядина|полутуши|СФО,2024-04-29,342.06
6508,Говядина|полутуши|Санкт-Петербург,2024-04-29,402.68
6509,Говядина|полутуши|УФО,2024-04-29,345.13
6510,Говядина|полутуши|ЦФО,2024-04-29,422.4
6511,Говядина|полутуши|ЮФО,2024-04-29,357.5
6512,Кура|бедро|Москва,2024-04-29,186.96
6513,Кура|бедро|ПФО,2024-04-29,180.8
6514,Кура|бедро|СЗФО,2024-04-29,145.0
6515,Кура|бедро|СФО,2024-04-29,208.58
6516,Кура|бедро|Санкт-Петербург,2024-04-29,216.33
6517,Кура|бедро|УФО,2024-04-29,189.12
6518,Кура|бедро|ЦФО,2024-04-29,168.58
6519,Кура|бедро|ЮФО,2024-04-29,170.33
6520,Кура|голень|Москва,2024-04-29,209.2
6521,Кура|голень|ПФО,2024-04-29,232.49
6522,Кура|голень|СЗФО,2024-04-29,190.0
6523,Кура|голень|СФО,2024-04-29,245.72
6524,Кура|голень|Санкт-Петербург,2024-04-29,200.26
6525,Кура|голень|УФО,2024-04-29,234.4
6526,Кура|голень|ЦФО,2024-04-29,210.51
6527,Кура|голень|ЮФО,2024-04-29,179.6
6528,Кура|тушка|Москва,2024-04-29,200.04
6529,Кура|тушка|ПФО,2024-04-29,205.66
6530,Кура|тушка|СЗФО,2024-04-29,176.88
6531,Кура|тушка|СФО,2024-04-29,209.09
6532,Кура|тушка|Санкт-Петербург,2024-04-29,196.2
6533,Кура|тушка|УФО,2024-04-29,174.92
6534,Кура|тушка|ЦФО,2024-04-29,221.04
6535,Кура|тушка|ЮФО,2024-04-29,166.67
6536,Кура|филе бедра|Москва,2024-04-29,324.64
6537,Кура|филе бедра|ПФО,2024-04-29,343.0
6538,Кура|филе бедра|СЗФО,2024-04-29,312.08
6539,Кура|филе бедра|СФО,2024-04-29,315.5
6540,Кура|филе бедра|Санкт-Петербург,2024-04-29,336.44
6541,Кура|филе бедра|УФО,2024-04-29,351.0
6542,Кура|филе бедра|ЦФО,2024-04-29,309.58
6543,Кура|филе бедра|ЮФО,2024-04-29,352.07
6544,Кура|филе грудки|Москва,2024-04-29,304.4
6545,Кура|филе грудки|ПФО,2024-04-29,299.48
6546,Кура|филе грудки|СЗФО,2024-04-29,308.33
6547,Кура|филе грудки|СФО,2024-04-29,319.86
6548,Кура|филе грудки|Санкт-Петербург,2024-04-29,303.61
6549,Кура|филе грудки|УФО,2024-04-29,326.0
6550,Кура|филе грудки|ЦФО,2024-04-29,296.7
6551,Кура|филе грудки|ЮФО,2024-04-29,282.5
6552,Свинина|корейка|Москва,2024-04-29,316.59
6553,Свинина|корейка|ПФО,2024-04-29,337.13
6554,Свинина|корейка|СЗФО,2024-04-29,314.0
6555,Свинина|корейка|СФО,2024-04-29,328.55
6556,Свинина|корейка|Санкт-Петербург,2024-04-29,315.08
6557,Свинина|корейка|УФО,2024-04-29,340.83
6558,Свинина|корейка|ЦФО,2024-04-29,277.8
6559,Свинина|корейка|ЮФО,2024-04-29,305.0
6560,Свинина|лопатка|Москва,2024-04-29,278.33
6561,Свинина|лопатка|ПФО,2024-04-29,281.8
6562,Свинина|лопатка|СЗФО,2024-04-29,279.0
6563,Свинина|лопатка|СФО,2024-04-29,293.77
6564,Свинина|лопатка|Санкт-Петербург,2024-04-29,277.34
6565,Свинина|лопатка|УФО,2024-04-29,290.3
6566,Свинина|лопатка|ЦФО,2024-04-29,265.36
6567,Свинина|лопатка|ЮФО,2024-04-29,263.0
6568,Свинина|окорок|Москва,2024-04-29,293.12
6569,Свинина|окорок|ПФО,2024-04-29,303.07
6570,Свинина|окорок|СЗФО,2024-04-29,283.36
6571,Свинина|окорок|СФО,2024-04-29,310.38
6572,Свинина|окорок|Санкт-Петербург,2024-04-29,285.52
6573,Свинина|окорок|УФО,2024-04-29,307.11
6574,Свинина|окорок|ЦФО,2024-04-29,274.47
6575,Свинина|окорок|ЮФО,2024-04-29,277.5
6576,Свинина|полутуши|Москва,2024-04-29,206.24
6577,Свинина|полутуши|ПФО,2024-04-29,215.75
6578,Свинина|полутуши|СЗФО,2024-04-29,202.86
6579,Свинина|полутуши|СФО,2024-04-29,224.56
6580,Свинина|полутуши|Санкт-Петербург,2024-04-29,219.87
6581,Свинина|полутуши|УФО,2024-04-29,229.29
6582,Свинина|полутуши|ЦФО,2024-04-29,211.15
6583,Свинина|полутуши|ЮФО,2024-04-29,220.67
6584,Свинина|ребро|Москва,2024-04-29,238.51
6585,Свинина|ребро|ПФО,2024-04-29,210.25
6586,Свинина|ребро|СЗФО,2024-04-29,196.58
6587,Свинина|ребро|СФО,2024-04-29,263.15
6588,Свинина|ребро|Санкт-Петербург,2024-04-29,216.93
6589,Свинина|ребро|УФО,2024-04-29,241.92
6590,Свинина|ребро|ЦФО,2024-04-29,181.79
6591,Свинина|ребро|ЮФО,2024-04-29,219.0
6592,Свинина|шея|Москва,2024-04-29,439.47
6593,Свинина|шея|ПФО,2024-04-29,422.26
6594,Свинина|шея|СЗФО,2024-04-29,462.75
6595,Свинина|шея|СФО,2024-04-29,450.48
6596,Свинина|шея|Санкт-Петербург,2024-04-29,457.95
6597,Свинина|шея|УФО,2024-04-29,469.83
6598,Свинина|шея|ЦФО,2024-04-29,421.92
6599,Свинина|шея|ЮФО,2024-04-29,444.0
6600,Говядина|вырезка|ВСЕ,2024-04-29,1274.16
6601,Говядина|грудинка|ВСЕ,2024-04-29,476.25
6602,Говядина|лопатка|ВСЕ,2024-04-29,541.47
6603,Говядина|полутуши|ВСЕ,2024-04-29,352.68
6604,Кура|бедро|ВСЕ,2024-04-29,193.11
6605,Кура|голень|ВСЕ,2024-04-29,232.5
6606,Кура|тушка|ВСЕ,2024-04-29,199.67
6607,Кура|филе бедра|ВСЕ,2024-04-29,322.6
6608,Кура|филе грудки|ВСЕ,2024-04-29,310.19
6609,Свинина|корейка|ВСЕ,2024-04-29,329.0
6610,Свинина|лопатка|ВСЕ,2024-04-29,281.94
6611,Свинина|окорок|ВСЕ,2024-04-29,298.92
6612,Свинина|полутуши|ВСЕ,2024-04-29,219.6
6613,Свинина|ребро|ВСЕ,2024-04-29,232.75
6614,Свинина|шея|ВСЕ,2024-04-29,450.28
6615,Говядина|вырезка|Москва,2024-05-06,1566.06
6616,Говядина|вырезка|ПФО,2024-05-06,1266.67
6617,Говядина|вырезка|СЗФО,2024-05-06,1615.79
6618,Говядина|вырезка|СФО,2024-05-06,1142.89
6619,Говядина|вырезка|Санкт-Петербург,2024-05-06,1412.0
6620,Говядина|вырезка|УФО,2024-05-06,1404.58
6621,Говядина|вырезка|ЦФО,2024-05-06,1287.5
6622,Говядина|вырезка|ЮФО,2024-05-06,1330.67
6623,Говядина|грудинка|Москва,2024-05-06,462.2
6624,Говядина|грудинка|ПФО,2024-05-06,430.0
6625,Говядина|грудинка|СЗФО,2024-05-06,456.0
6626,Говядина|грудинка|СФО,2024-05-06,362.5
6627,Говядина|грудинка|Санкт-Петербург,2024-05-06,436.75
6628,Говядина|грудинка|УФО,2024-05-06,513.33
6629,Говядина|грудинка|ЦФО,2024-05-06,445.0
6630,Говядина|грудинка|ЮФО,2024-05-06,514.81
6631,Говядина|лопатка|Москва,2024-05-06,536.32
6632,Говядина|лопатка|ПФО,2024-05-06,531.67
6633,Говядина|лопатка|СЗФО,2024-05-06,480.0
6634,Говядина|лопатка|СФО,2024-05-06,557.78
6635,Говядина|лопатка|Санкт-Петербург,2024-05-06,521.89
6636,Говядина|лопатка|УФО,2024-05-06,584.38
6637,Говядина|лопатка|ЦФО,2024-05-06,516.96
6638,Говядина|лопатка|ЮФО,2024-05-06,501.25
6639,Говядина|полутуши|Москва,2024-05-06,528.0
6640,Говядина|полутуши|ПФО,2024-05-06,368.12
6641,Говядина|полутуши|СЗФО,2024-05-06,282.5
6642,Говядина|полутуши|СФО,2024-05-06,340.78
6643,Говядина|полутуши|Санкт-Петербург,2024-05-06,419.0
6644,Говядина|полутуши|УФО,2024-05-06,340.34
6645,Говядина|полутуши|ЦФО,2024-05-06,424.9
6646,Говядина|полутуши|ЮФО,2024-05-06,358.75
6647,Кура|бедро|Москва,2024-05-06,180.99
6648,Кура|бедро|ПФО,2024-05-06,179.32
6649,Кура|бедро|СЗФО,2024-05-06,145.0
6650,Кура|бедро|СФО,2024-05-06,212.22
6651,Кура|бедро|Санкт-Петербург,2024-05-06,205.23
6652,Кура|бедро|УФО,2024-05-06,193.56
6653,Кура|бедро|ЦФО,2024-05-06,159.77
6654,Кура|бедро|ЮФО,2024-05-06,177.1
6655,Кура|голень|Москва,2024-05-06,208.34
6656,Кура|голень|ПФО,2024-05-06,233.24
6657,Кура|голень|СЗФО,2024-05-06,190.0
6658,Кура|голень|СФО,2024-05-06,244.72
6659,Кура|голень|Санкт-Петербург,2024-05-06,198.97
6660,Кура|голень|УФО,2024-05-06,233.15
6661,Кура|голень|ЦФО,2024-05-06,203.55
6662,Кура|голень|ЮФО,2024-05-06,185.8
6663,Кура|тушка|Москва,2024-05-06,207.49
6664,Кура|тушка|ПФО,2024-05-06,207.65
6665,Кура|тушка|СЗФО,2024-05-06,163.75
6666,Кура|тушка|СФО,2024-05-06,212.9
6667,Кура|тушка|Санкт-Петербург,2024-05-06,188.26
6668,Кура|тушка|УФО,2024-05-06,171.86
6669,Кура|тушка|ЦФО,2024-05-06,219.98
6670,Кура|тушка|ЮФО,2024-05-06,174.12
6671,Кура|филе бедра|Москва,2024-05-06,326.43
6672,Кура|филе бедра|ПФО,2024-05-06,336.5
6673,Кура|филе бедра|СЗФО,2024-05-06,314.17
6674,Кура|филе бедра|СФО,2024-05-06,317.13
6675,Кура|филе бедра|Санкт-Петербург,2024-05-06,341.92
6676,Кура|филе бедра|УФО,2024-05-06,348.0
6677,Кура|филе бедра|ЦФО,2024-05-06,308.34
6678,Кура|филе бедра|ЮФО,2024-05-06,351.68
6679,Кура|филе грудки|Москва,2024-05-06,305.26
6680,Кура|филе грудки|ПФО,2024-05-06,284.74
6681,Кура|филе грудки|СЗФО,2024-05-06,305.0
6682,Кура|филе грудки|СФО,2024-05-06,319.24
6683,Кура|филе грудки|Санкт-Петербург,2024-05-06,303.88
6684,Кура|филе грудки|УФО,2024-05-06,321.5
6685,Кура|филе грудки|ЦФО,2024-05-06,294.17
6686,Кура|филе грудки|ЮФО,2024-05-06,282.5
6687,Свинина|корейка|Москва,2024-05-06,320.03
6688,Свинина|корейка|ПФО,2024-05-06,323.57
6689,Свинина|корейка|СЗФО,2024-05-06,311.42
6690,Свинина|корейка|СФО,2024-05-06,331.32
6691,Свинина|корейка|Санкт-Петербург,2024-05-06,315.18
6692,Свинина|корейка|УФО,2024-05-06,341.0
6693,Свинина|корейка|ЦФО,2024-05-06,279.8
6694,Свинина|корейка|ЮФО,2024-05-06,310.83
6695,Свинина|лопатка|Москва,2024-05-06,280.53
6696,Свинина|лопатка|ПФО,2024-05-06,274.65
6697,Свинина|лопатка|СЗФО,2024-05-06,278.5
6698,Свинина|лопатка|СФО,2024-05-06,294.89
6699,Свинина|лопатка|Санкт-Петербург,2024-05-06,275.19
6700,Свинина|лопатка|УФО,2024-05-06,291.85
6701,Свинина|лопатка|ЦФО,2024-05-06,264.88
6702,Свинина|лопатка|ЮФО,2024-05-06,264.48
6703,Свинина|окорок|Москва,2024-05-06,294.43
6704,Свинина|окорок|ПФО,2024-05-06,300.58
6705,Свинина|окорок|СЗФО,2024-05-06,283.24
6706,Свинина|окорок|СФО,2024-05-06,310.53
6707,Свинина|окорок|Санкт-Петербург,2024-05-06,288.33
6708,Свинина|окорок|УФО,2024-05-06,309.31
6709,Свинина|окорок|ЦФО,2024-05-06,275.34
6710,Свинина|окорок|ЮФО,2024-05-06,279.51
6711,Свинина|полутуши|Москва,2024-05-06,205.38
6712,Свинина|полутуши|ПФО,2024-05-06,214.58
6713,Свинина|полутуши|СЗФО,2024-05-06,208.74
6714,Свинина|полутуши|СФО,2024-05-06,221.29
6715,Свинина|полутуши|Санкт-Петербург,2024-05-06,222.91
6716,Свинина|полутуши|УФО,2024-05-06,227.31
6717,Свинина|полутуши|ЦФО,2024-05-06,219.17
6718,Свинина|полутуши|ЮФО,2024-05-06,223.17
6719,Свинина|ребро|Москва,2024-05-06,222.25
6720,Свинина|ребро|ПФО,2024-05-06,201.27
6721,Свинина|ребро|СЗФО,2024-05-06,191.14
6722,Свинина|ребро|СФО,2024-05-06,259.74
6723,Свинина|ребро|Санкт-Петербург,2024-05-06,218.16
6724,Свинина|ребро|УФО,2024-05-06,236.46
6725,Свинина|ребро|ЦФО,2024-05-06,179.94
6726,Свинина|ребро|ЮФО,2024-05-06,219.0
6727,Свинина|шея|Москва,2024-05-06,439.55
6728,Свинина|шея|ПФО,2024-05-06,420.57
6729,Свинина|шея|СЗФО,2024-05-06,467.03
6730,Свинина|шея|СФО,2024-05-06,454.89
6731,Свинина|шея|Санкт-Петербург,2024-05-06,464.68
6732,Свинина|шея|УФО,2024-05-06,481.12
6733,Свинина|шея|ЦФО,2024-05-06,416.87
6734,Свинина|шея|ЮФО,2024-05-06,450.33
6735,Говядина|вырезка|ВСЕ,2024-05-06,1477.89
6736,Говядина|грудинка|ВСЕ,2024-05-06,446.25
6737,Говядина|лопатка|ВСЕ,2024-05-06,525.83
6738,Говядина|полутуши|ВСЕ,2024-05-06,449.2
6739,Кура|бедро|ВСЕ,2024-05-06,179.75
6740,Кура|голень|ВСЕ,2024-05-06,204.69
6741,Кура|тушка|ВСЕ,2024-05-06,205.52
6742,Кура|филе бедра|ВСЕ,2024-05-06,322.92
6743,Кура|филе грудки|ВСЕ,2024-05-06,302.33
6744,Свинина|корейка|ВСЕ,2024-05-06,310.06
6745,Свинина|лопатка|ВСЕ,2024-05-06,275.06
6746,Свинина|окорок|ВСЕ,2024-05-06,287.6
6747,Свинина|полутуши|ВСЕ,2024-05-06,221.9
6748,Свинина|ребро|ВСЕ,2024-05-06,211.82
6749,Свинина|шея|ВСЕ,2024-05-06,444.74
6750,Говядина|вырезка|Москва,2024-05-13,1576.77
6751,Говядина|вырезка|ПФО,2024-05-13,1266.67
6752,Говядина|вырезка|СЗФО,2024-05-13,1618.42
6753,Говядина|вырезка|СФО,2024-05-13,1117.44
6754,Говядина|вырезка|Санкт-Петербург,2024-05-13,1463.33
6755,Говядина|вырезка|УФО,2024-05-13,1436.67
6756,Говядина|вырезка|ЦФО,2024-05-13,1275.42
6757,Говядина|вырезка|ЮФО,2024-05-13,1343.17
6758,Говядина|грудинка|Москва,2024-05-13,460.2
6759,Говядина|грудинка|ПФО,2024-05-13,430.0
6760,Говядина|грудинка|СЗФО,2024-05-13,456.0
6761,Говядина|грудинка|СФО,2024-05-13,366.56
6762,Говядина|грудинка|Санкт-Петербург,2024-05-13,427.12
6763,Говядина|грудинка|УФО,2024-05-13,535.0
6764,Говядина|грудинка|ЦФО,2024-05-13,445.0
6765,Говядина|грудинка|ЮФО,2024-05-13,518.59
6766,Говядина|лопатка|Москва,2024-05-13,533.04
6767,Говядина|лопатка|ПФО,2024-05-13,506.0
6768,Говядина|лопатка|СЗФО,2024-05-13,480.0
6769,Говядина|лопатка|СФО,2024-05-13,568.89
6770,Говядина|лопатка|Санкт-Петербург,2024-05-13,515.34
6771,Говядина|лопатка|УФО,2024-05-13,587.5
6772,Говядина|лопатка|ЦФО,2024-05-13,516.04
6773,Говядина|лопатка|ЮФО,2024-05-13,501.25
6774,Говядина|полутуши|Москва,2024-05-13,473.33
6775,Говядина|полутуши|ПФО,2024-05-13,366.96
6776,Говядина|полутуши|СЗФО,2024-05-13,282.5
6777,Говядина|полутуши|СФО,2024-05-13,339.5
6778,Говядина|полутуши|Санкт-Петербург,2024-05-13,419.0
6779,Говядина|полутуши|УФО,2024-05-13,335.54
6780,Говядина|полутуши|ЦФО,2024-05-13,417.7
6781,Говядина|полутуши|ЮФО,2024-05-13,360.0
6782,Кура|бедро|Москва,2024-05-13,175.88
6783,Кура|бедро|ПФО,2024-05-13,177.83
6784,Кура|бедро|СЗФО,2024-05-13,145.0
6785,Кура|бедро|СФО,2024-05-13,215.86
6786,Кура|бедро|Санкт-Петербург,2024-05-13,214.8
6787,Кура|бедро|УФО,2024-05-13,198.0
6788,Кура|бедро|ЦФО,2024-05-13,166.38
6789,Кура|бедро|ЮФО,2024-05-13,183.86
6790,Кура|голень|Москва,2024-05-13,209.18
6791,Кура|голень|ПФО,2024-05-13,234.0
6792,Кура|голень|СЗФО,2024-05-13,190.0
6793,Кура|голень|СФО,2024-05-13,243.71
6794,Кура|голень|Санкт-Петербург,2024-05-13,201.88
6795,Кура|голень|УФО,2024-05-13,231.91
6796,Кура|голень|ЦФО,2024-05-13,203.47
6797,Кура|голень|ЮФО,2024-05-13,192.0
6798,Кура|тушка|Москва,2024-05-13,220.57
6799,Кура|тушка|ПФО,2024-05-13,209.64
6800,Кура|тушка|СЗФО,2024-05-13,150.62
6801,Кура|тушка|СФО,2024-05-13,216.71
6802,Кура|тушка|Санкт-Петербург,2024-05-13,193.66
6803,Кура|тушка|УФО,2024-05-13,168.81
6804,Кура|тушка|ЦФО,2024-05-13,227.5
6805,Кура|тушка|ЮФО,2024-05-13,181.57
6806,Кура|филе бедра|Москва,2024-05-13,334.84
6807,Кура|филе бедра|ПФО,2024-05-13,330.0
6808,Кура|филе бедра|СЗФО,2024-05-13,316.25
6809,Кура|филе бедра|СФО,2024-05-13,318.77
6810,Кура|филе бедра|Санкт-Петербург,2024-05-13,340.15
6811,Кура|филе бедра|УФО,2024-05-13,345.0
6812,Кура|филе бедра|ЦФО,2024-05-13,310.09
6813,Кура|филе бедра|ЮФО,2024-05-13,351.29
6814,Кура|филе грудки|Москва,2024-05-13,312.85
6815,Кура|филе грудки|ПФО,2024-05-13,270.0
6816,Кура|филе грудки|СЗФО,2024-05-13,301.67
6817,Кура|филе грудки|СФО,2024-05-13,318.62
6818,Кура|филе грудки|Санкт-Петербург,2024-05-13,305.57
6819,Кура|филе грудки|УФО,2024-05-13,317.0
6820,Кура|филе грудки|ЦФО,2024-05-13,296.9
6821,Кура|филе грудки|ЮФО,2024-05-13,282.5
6822,Свинина|корейка|Москва,2024-05-13,325.16
6823,Свинина|корейка|ПФО,2024-05-13,310.0
6824,Свинина|корейка|СЗФО,2024-05-13,308.83
6825,Свинина|корейка|СФО,2024-05-13,334.1
6826,Свинина|корейка|Санкт-Петербург,2024-05-13,320.17
6827,Свинина|корейка|УФО,2024-05-13,341.17
6828,Свинина|корейка|ЦФО,2024-05-13,279.3
6829,Свинина|корейка|ЮФО,2024-05-13,316.67
6830,Свинина|лопатка|Москва,2024-05-13,284.11
6831,Свинина|лопатка|ПФО,2024-05-13,267.5
6832,Свинина|лопатка|СЗФО,2024-05-13,278.0
6833,Свинина|лопатка|СФО,2024-05-13,296.01
6834,Свинина|лопатка|Санкт-Петербург,2024-05-13,277.6
6835,Свинина|лопатка|УФО,2024-05-13,293.4
6836,Свинина|лопатка|ЦФО,2024-05-13,265.8
6837,Свинина|лопатка|ЮФО,2024-05-13,265.95
6838,Свинина|окорок|Москва,2024-05-13,297.18
6839,Свинина|окорок|ПФО,2024-05-13,298.09
6840,Свинина|окорок|СЗФО,2024-05-13,283.12
6841,Свинина|окорок|СФО,2024-05-13,310.69
6842,Свинина|окорок|Санкт-Петербург,2024-05-13,293.19
6843,Свинина|окорок|УФО,2024-05-13,311.5
6844,Свинина|окорок|ЦФО,2024-05-13,275.33
6845,Свинина|окорок|ЮФО,2024-05-13,281.52
6846,Свинина|полутуши|Москва,2024-05-13,221.0
6847,Свинина|полутуши|ПФО,2024-05-13,213.42
6848,Свинина|полутуши|СЗФО,2024-05-13,214.62
6849,Свинина|полутуши|СФО,2024-05-13,218.03
6850,Свинина|полутуши|Санкт-Петербург,2024-05-13,221.45
6851,Свинина|полутуши|УФО,2024-05-13,225.33
6852,Свинина|полутуши|ЦФО,2024-05-13,216.25
6853,Свинина|полутуши|ЮФО,2024-05-13,225.67
6854,Свинина|ребро|Москва,2024-05-13,239.93
6855,Свинина|ребро|ПФО,2024-05-13,192.29
6856,Свинина|ребро|СЗФО,2024-05-13,185.69
6857,Свинина|ребро|СФО,2024-05-13,256.33
6858,Свинина|ребро|Санкт-Петербург,2024-05-13,216.65
6859,Свинина|ребро|УФО,2024-05-13,231.0
6860,Свинина|ребро|ЦФО,2024-05-13,180.63
6861,Свинина|ребро|ЮФО,2024-05-13,219.0
6862,Свинина|шея|Москва,2024-05-13,437.58
6863,Свинина|шея|ПФО,2024-05-13,418.89
6864,Свинина|шея|СЗФО,2024-05-13,471.32
6865,Свинина|шея|СФО,2024-05-13,459.3
6866,Свинина|шея|Санкт-Петербург,2024-05-13,474.76
6867,Свинина|шея|УФО,2024-05-13,492.4
6868,Свинина|шея|ЦФО,2024-05-13,419.05
6869,Свинина|шея|ЮФО,2024-05-13,456.67
6870,Говядина|вырезка|ВСЕ,2024-05-13,1486.1
6871,Говядина|грудинка|ВСЕ,2024-05-13,460.44
6872,Говядина|лопатка|ВСЕ,2024-05-13,528.75
6873,Говядина|полутуши|ВСЕ,2024-05-13,369.88
6874,Кура|бедро|ВСЕ,2024-05-13,190.96
6875,Кура|голень|ВСЕ,2024-05-13,209.87
6876,Кура|тушка|ВСЕ,2024-05-13,205.41
6877,Кура|филе бедра|ВСЕ,2024-05-13,336.06
6878,Кура|филе грудки|ВСЕ,2024-05-13,308.73
6879,Свинина|корейка|ВСЕ,2024-05-13,323.54
6880,Свинина|лопатка|ВСЕ,2024-05-13,277.66
6881,Свинина|окорок|ВСЕ,2024-05-13,295.19
6882,Свинина|полутуши|ВСЕ,2024-05-13,220.16
6883,Свинина|ребро|ВСЕ,2024-05-13,223.02
6884,Свинина|шея|ВСЕ,2024-05-13,457.08
6885,Говядина|вырезка|Москва,2024-05-20,1617.51
6886,Говядина|вырезка|ПФО,2024-05-20,1238.98
6887,Говядина|вырезка|СЗФО,2024-05-20,1621.05
6888,Говядина|вырезка|СФО,2024-05-20,1092.0
6889,Говядина|вырезка|Санкт-Петербург,2024-05-20,1456.15
6890,Говядина|вырезка|УФО,2024-05-20,1438.44
6891,Говядина|вырезка|ЦФО,2024-05-20,1263.33
6892,Говядина|вырезка|ЮФО,2024-05-20,1381.58
6893,Говядина|грудинка|Москва,2024-05-20,452.29
6894,Говядина|грудинка|ПФО,2024-05-20,430.0
6895,Говядина|грудинка|СЗФО,2024-05-20,456.0
6896,Говядина|грудинка|СФО,2024-05-20,370.62
6897,Говядина|грудинка|Санкт-Петербург,2024-05-20,427.12
6898,Говядина|грудинка|УФО,2024-05-20,535.0
6899,Говядина|грудинка|ЦФО,2024-05-20,445.0
6900,Говядина|грудинка|ЮФО,2024-05-20,522.37
6901,Говядина|лопатка|Москва,2024-05-20,531.89
6902,Говядина|лопатка|ПФО,2024-05-20,516.36
6903,Говядина|лопатка|СЗФО,2024-05-20,480.0
6904,Говядина|лопатка|СФО,2024-05-20,580.0
6905,Говядина|лопатка|Санкт-Петербург,2024-05-20,525.28
6906,Говядина|лопатка|УФО,2024-05-20,587.0
6907,Говядина|лопатка|ЦФО,2024-05-20,515.12
6908,Говядина|лопатка|ЮФО,2024-05-20,501.25
6909,Говядина|полутуши|Москва,2024-05-20,456.0
6910,Говядина|полутуши|ПФО,2024-05-20,368.05
6911,Говядина|полутуши|СЗФО,2024-05-20,282.5
6912,Говядина|полутуши|СФО,2024-05-20,338.21
6913,Говядина|полутуши|Санкт-Петербург,2024-05-20,426.25
6914,Говядина|полутуши|УФО,2024-05-20,336.18
6915,Говядина|полутуши|ЦФО,2024-05-20,410.5
6916,Говядина|полутуши|ЮФО,2024-05-20,361.5
6917,Кура|бедро|Москва,2024-05-20,177.13
6918,Кура|бедро|ПФО,2024-05-20,196.81
6919,Кура|бедро|СЗФО,2024-05-20,145.0
6920,Кура|бедро|СФО,2024-05-20,219.5
6921,Кура|бедро|Санкт-Петербург,2024-05-20,210.72
