,date,price,model,product,product_type,federal_okrug
1578,2024-11-04,231.95,NeuralProphet,Кура,тушка,Санкт-Петербург
1579,2024-11-11,213.61,NeuralProphet,Кура,тушка,Санкт-Петербург
1580,2024-11-18,202.04,NeuralProphet,Кура,тушка,Санкт-Петербург
1581,2024-11-25,218.85,NeuralProphet,Кура,тушка,Санкт-Петербург
1582,2024-12-02,193.61,NeuralProphet,Кура,тушка,Санкт-Петербург
1583,2024-12-09,214.41,NeuralProphet,Кура,тушка,Санкт-Петербург
1584,2024-12-16,211.82,NeuralProphet,Кура,тушка,Санкт-Петербург
1585,2024-12-23,216.01,NeuralProphet,Кура,тушка,Санкт-Петербург
1586,2024-12-30,271.69,NeuralProphet,Кура,тушка,Санкт-Петербург
1587,2025-01-06,226.5,NeuralProphet,Кура,тушка,Санкт-Петербург
1588,2025-01-13,210.47,NeuralProphet,Кура,тушка,Санкт-Петербург
1589,2025-01-20,191.63,NeuralProphet,Кура,тушка,Санкт-Петербург
1590,2024-07-01,174.3,NeuralProphet,Кура,тушка,УФО
1591,2024-07-08,187.54,NeuralProphet,Кура,тушка,УФО
1592,2024-07-15,167.09,NeuralProphet,Кура,тушка,УФО
1593,2024-07-22,158.64,NeuralProphet,Кура,тушка,УФО
1594,2024-07-29,176.22,NeuralProphet,Кура,тушка,УФО
1595,2024-08-05,179.57,NeuralProphet,Кура,тушка,УФО
1596,2024-08-12,177.12,NeuralProphet,Кура,тушка,УФО
1597,2024-08-19,179.24,NeuralProphet,Кура,тушка,УФО
1598,2024-08-26,173.39,NeuralProphet,Кура,тушка,УФО
1599,2024-09-02,165.71,NeuralProphet,Кура,тушка,УФО
1600,2024-09-09,176.01,NeuralProphet,Кура,тушка,УФО
1601,2024-09-16,186.3,NeuralProphet,Кура,тушка,УФО
1602,2024-09-23,172.73,NeuralProphet,Кура,тушка,УФО
1603,2024-09-30,165.03,NeuralProphet,Кура,тушка,УФО
1604,2024-10-07,178.51,NeuralProphet,Кура,тушка,УФО
1605,2024-10-14,170.1,NeuralProphet,Кура,тушка,УФО
1606,2024-10-21,159.82,NeuralProphet,Кура,тушка,УФО
1607,2024-10-28,179.17,NeuralProphet,Кура,тушка,УФО
1608,2024-11-04,184.24,NeuralProphet,Кура,тушка,УФО
1609,2024-11-11,173.35,NeuralProphet,Кура,тушка,УФО
1610,2024-11-18,171.0,NeuralProphet,Кура,тушка,УФО
1611,2024-11-25,183.45,NeuralProphet,Кура,тушка,УФО
1612,2024-12-02,161.94,NeuralProphet,Кура,тушка,УФО
1613,2024-12-09,181.06,NeuralProphet,Кура,тушка,УФО
1614,2024-12-16,177.52,NeuralProphet,Кура,тушка,УФО
1615,2024-12-23,182.91,NeuralProphet,Кура,тушка,УФО
1616,2024-12-30,222.57,NeuralProphet,Кура,тушка,УФО
1617,2025-01-06,188.11,NeuralProphet,Кура,тушка,УФО
1618,2025-01-13,177.55,NeuralProphet,Кура,тушка,УФО
1619,2025-01-20,167.35,NeuralProphet,Кура,тушка,УФО
1620,2024-07-01,223.41,Exponential smoothing,Кура,тушка,ЦФО
1621,2024-07-08,221.4,Exponential smoothing,Кура,тушка,ЦФО
1622,2024-07-15,220.9,Exponential smoothing,Кура,тушка,ЦФО
1623,2024-07-22,221.17,Exponential smoothing,Кура,тушка,ЦФО
1624,2024-07-29,222.03,Exponential smoothing,Кура,тушка,ЦФО
1625,2024-08-05,222.13,Exponential smoothing,Кура,тушка,ЦФО
1626,2024-08-12,222.22,Exponential smoothing,Кура,тушка,ЦФО
1627,2024-08-19,221.28,Exponential smoothing,Кура,тушка,ЦФО
1628,2024-08-26,220.08,Exponential smoothing,Кура,тушка,ЦФО
1629,2024-09-02,220.11,Exponential smoothing,Кура,тушка,ЦФО
1630,2024-09-09,220.94,Exponential smoothing,Кура,тушка,ЦФО
1631,2024-09-16,221.56,Exponential smoothing,Кура,тушка,ЦФО
1632,2024-09-23,221.59,Exponential smoothing,Кура,тушка,ЦФО
1633,2024-09-30,221.79,Exponential smoothing,Кура,тушка,ЦФО
1634,2024-10-07,222.11,Exponential smoothing,Кура,тушка,ЦФО
1635,2024-10-14,223.01,Exponential smoothing,Кура,тушка,ЦФО
1636,2024-10-21,224.35,Exponential smoothing,Кура,тушка,ЦФО
1637,2024-10-28,225.47,Exponential smoothing,Кура,тушка,ЦФО
1638,2024-11-04,226.45,Exponential smoothing,Кура,тушка,ЦФО
1639,2024-11-11,224.94,Exponential smoothing,Кура,тушка,ЦФО
1640,2024-11-18,221.56,Exponential smoothing,Кура,тушка,ЦФО
1641,2024-11-25,221.46,Exponential smoothing,Кура,тушка,ЦФО
1642,2024-12-02,223.81,Exponential smoothing,Кура,тушка,ЦФО
1643,2024-12-09,224.85,Exponential smoothing,Кура,тушка,ЦФО
1644,2024-12-16,224.4,Exponential smoothing,Кура,тушка,ЦФО
1645,2024-12-23,223.88,Exponential smoothing,Кура,тушка,ЦФО
1646,2024-12-30,223.31,Exponential smoothing,Кура,тушка,ЦФО
1647,2025-01-06,222.7,Exponential smoothing,Кура,тушка,ЦФО
1648,2025-01-13,222.06,Exponential smoothing,Кура,тушка,ЦФО
1649,2025-01-20,220.46,Exponential smoothing,Кура,тушка,ЦФО
1650,2024-07-01,194.43,Exponential smoothing,Кура,тушка,ЮФО
1651,2024-07-08,193.9,Exponential smoothing,Кура,тушка,ЮФО
1652,2024-07-15,193.74,Exponential smoothing,Кура,тушка,ЮФО
1653,2024-07-22,193.86,Exponential smoothing,Кура,тушка,ЮФО
1654,2024-07-29,193.61,Exponential smoothing,Кура,тушка,ЮФО
1655,2024-08-05,193.08,Exponential smoothing,Кура,тушка,ЮФО
1656,2024-08-12,193.12,Exponential smoothing,Кура,тушка,ЮФО
1657,2024-08-19,193.6,Exponential smoothing,Кура,тушка,ЮФО
1658,2024-08-26,195.47,Exponential smoothing,Кура,тушка,ЮФО
1659,2024-09-02,198.35,Exponential smoothing,Кура,тушка,ЮФО
1660,2024-09-09,200.65,Exponential smoothing,Кура,тушка,ЮФО
1661,2024-09-16,202.53,Exponential smoothing,Кура,тушка,ЮФО
1662,2024-09-23,204.02,Exponential smoothing,Кура,тушка,ЮФО
1663,2024-09-30,205.18,Exponential smoothing,Кура,тушка,ЮФО
1664,2024-10-07,207.95,Exponential smoothing,Кура,тушка,ЮФО
1665,2024-10-14,211.94,Exponential smoothing,Кура,тушка,ЮФО
1666,2024-10-21,214.37,Exponential smoothing,Кура,тушка,ЮФО
1667,2024-10-28,215.64,Exponential smoothing,Кура,тушка,ЮФО
1668,2024-11-04,217.18,Exponential smoothing,Кура,тушка,ЮФО
1669,2024-11-11,218.92,Exponential smoothing,Кура,тушка,ЮФО
1670,2024-11-18,219.38,Exponential smoothing,Кура,тушка,ЮФО
1671,2024-11-25,218.9,Exponential smoothing,Кура,тушка,ЮФО
1672,2024-12-02,217.62,Exponential smoothing,Кура,тушка,ЮФО
1673,2024-12-09,217.37,Exponential smoothing,Кура,тушка,ЮФО
1674,2024-12-16,215.01,Exponential smoothing,Кура,тушка,ЮФО
1675,2024-12-23,211.09,Exponential smoothing,Кура,тушка,ЮФО
1676,2024-12-30,205.9,Exponential smoothing,Кура,тушка,ЮФО
1677,2025-01-06,199.77,Exponential smoothing,Кура,тушка,ЮФО
1678,2025-01-13,196.79,Exponential smoothing,Кура,тушка,ЮФО
1679,2025-01-20,196.17,Exponential smoothing,Кура,тушка,ЮФО
3810,2024-07-01,330.15,NeuralProphet,Кура,филе бедра,ВСЕ
3811,2024-07-08,354.19,NeuralProphet,Кура,филе бедра,ВСЕ
3812,2024-07-15,319.75,NeuralProphet,Кура,филе бедра,ВСЕ
3813,2024-07-22,304.8,NeuralProphet,Кура,филе бедра,ВСЕ
3814,2024-07-29,342.46,NeuralProphet,Кура,филе бедра,ВСЕ
3815,2024-08-05,351.28,NeuralProphet,Кура,филе бедра,ВСЕ
3816,2024-08-12,345.12,NeuralProphet,Кура,филе бедра,ВСЕ
3817,2024-08-19,353.88,NeuralProphet,Кура,филе бедра,ВСЕ
3818,2024-08-26,346.94,NeuralProphet,Кура,филе бедра,ВСЕ
3819,2024-09-02,335.08,NeuralProphet,Кура,филе бедра,ВСЕ
3820,2024-09-09,357.11,NeuralProphet,Кура,филе бедра,ВСЕ
3821,2024-09-16,372.42,NeuralProphet,Кура,филе бедра,ВСЕ
3822,2024-09-23,344.88,NeuralProphet,Кура,филе бедра,ВСЕ
3823,2024-09-30,332.08,NeuralProphet,Кура,филе бедра,ВСЕ
3824,2024-10-07,362.65,NeuralProphet,Кура,филе бедра,ВСЕ
3825,2024-10-14,343.11,NeuralProphet,Кура,филе бедра,ВСЕ
3826,2024-10-21,337.35,NeuralProphet,Кура,филе бедра,ВСЕ
3827,2024-10-28,367.73,NeuralProphet,Кура,филе бедра,ВСЕ
3828,2024-11-04,383.15,NeuralProphet,Кура,филе бедра,ВСЕ
3829,2024-11-11,359.35,NeuralProphet,Кура,филе бедра,ВСЕ
3830,2024-11-18,355.77,NeuralProphet,Кура,филе бедра,ВСЕ
3831,2024-11-25,375.61,NeuralProphet,Кура,филе бедра,ВСЕ
3832,2024-12-02,338.0,NeuralProphet,Кура,филе бедра,ВСЕ
3833,2024-12-09,371.56,NeuralProphet,Кура,филе бедра,ВСЕ
3834,2024-12-16,368.12,NeuralProphet,Кура,филе бедра,ВСЕ
3835,2024-12-23,379.1,NeuralProphet,Кура,филе бедра,ВСЕ
3836,2024-12-30,453.05,NeuralProphet,Кура,филе бедра,ВСЕ
3837,2025-01-06,384.01,NeuralProphet,Кура,филе бедра,ВСЕ
3838,2025-01-13,362.82,NeuralProphet,Кура,филе бедра,ВСЕ
3839,2025-01-20,348.59,NeuralProphet,Кура,филе бедра,ВСЕ
1680,2024-07-01,328.0,NeuralProphet,Кура,филе бедра,Москва
1681,2024-07-08,352.49,NeuralProphet,Кура,филе бедра,Москва
1682,2024-07-15,315.6,NeuralProphet,Кура,филе бедра,Москва
1683,2024-07-22,300.73,NeuralProphet,Кура,филе бедра,Москва
1684,2024-07-29,339.4,NeuralProphet,Кура,филе бедра,Москва
1685,2024-08-05,347.94,NeuralProphet,Кура,филе бедра,Москва
1686,2024-08-12,342.95,NeuralProphet,Кура,филе бедра,Москва
1687,2024-08-19,351.67,NeuralProphet,Кура,филе бедра,Москва
1688,2024-08-26,342.85,NeuralProphet,Кура,филе бедра,Москва
1689,2024-09-02,330.94,NeuralProphet,Кура,филе бедра,Москва
1690,2024-09-09,352.21,NeuralProphet,Кура,филе бедра,Москва
1691,2024-09-16,369.35,NeuralProphet,Кура,филе бедра,Москва
1692,2024-09-23,341.76,NeuralProphet,Кура,филе бедра,Москва
1693,2024-09-30,328.02,NeuralProphet,Кура,филе бедра,Москва
1694,2024-10-07,358.83,NeuralProphet,Кура,филе бедра,Москва
1695,2024-10-14,339.2,NeuralProphet,Кура,филе бедра,Москва
1696,2024-10-21,330.77,NeuralProphet,Кура,филе бедра,Москва
1697,2024-10-28,362.78,NeuralProphet,Кура,филе бедра,Москва
1698,2024-11-04,376.08,NeuralProphet,Кура,филе бедра,Москва
1699,2024-11-11,352.72,NeuralProphet,Кура,филе бедра,Москва
1700,2024-11-18,348.13,NeuralProphet,Кура,филе бедра,Москва
1701,2024-11-25,368.4,NeuralProphet,Кура,филе бедра,Москва
1702,2024-12-02,326.81,NeuralProphet,Кура,филе бедра,Москва
1703,2024-12-09,361.61,NeuralProphet,Кура,филе бедра,Москва
1704,2024-12-16,356.35,NeuralProphet,Кура,филе бедра,Москва
1705,2024-12-23,367.08,NeuralProphet,Кура,филе бедра,Москва
1706,2024-12-30,443.46,NeuralProphet,Кура,филе бедра,Москва
1707,2025-01-06,372.5,NeuralProphet,Кура,филе бедра,Москва
1708,2025-01-13,350.61,NeuralProphet,Кура,филе бедра,Москва
1709,2025-01-20,334.78,NeuralProphet,Кура,филе бедра,Москва
1710,2024-07-01,355.05,NeuralProphet,Кура,филе бедра,ПФО
1711,2024-07-08,385.79,NeuralProphet,Кура,филе бедра,ПФО
1712,2024-07-15,328.06,NeuralProphet,Кура,филе бедра,ПФО
1713,2024-07-22,304.25,NeuralProphet,Кура,филе бедра,ПФО
1714,2024-07-29,361.53,NeuralProphet,Кура,филе бедра,ПФО
1715,2024-08-05,366.85,NeuralProphet,Кура,филе бедра,ПФО
1716,2024-08-12,356.69,NeuralProphet,Кура,филе бедра,ПФО
1717,2024-08-19,363.53,NeuralProphet,Кура,филе бедра,ПФО
1718,2024-08-26,335.3,NeuralProphet,Кура,филе бедра,ПФО
1719,2024-09-02,332.24,NeuralProphet,Кура,филе бедра,ПФО
1720,2024-09-09,355.07,NeuralProphet,Кура,филе бедра,ПФО
1721,2024-09-16,365.3,NeuralProphet,Кура,филе бедра,ПФО
1722,2024-09-23,335.07,NeuralProphet,Кура,филе бедра,ПФО
1723,2024-09-30,320.04,NeuralProphet,Кура,филе бедра,ПФО
1724,2024-10-07,377.51,NeuralProphet,Кура,филе бедра,ПФО
1725,2024-10-14,329.32,NeuralProphet,Кура,филе бедра,ПФО
1726,2024-10-21,337.46,NeuralProphet,Кура,филе бедра,ПФО
1727,2024-10-28,360.03,NeuralProphet,Кура,филе бедра,ПФО
1728,2024-11-04,392.77,NeuralProphet,Кура,филе бедра,ПФО
1729,2024-11-11,353.87,NeuralProphet,Кура,филе бедра,ПФО
1730,2024-11-18,373.19,NeuralProphet,Кура,филе бедра,ПФО
1731,2024-11-25,419.05,NeuralProphet,Кура,филе бедра,ПФО
1732,2024-12-02,369.47,NeuralProphet,Кура,филе бедра,ПФО
1733,2024-12-09,420.55,NeuralProphet,Кура,филе бедра,ПФО
1734,2024-12-16,406.12,NeuralProphet,Кура,филе бедра,ПФО
1735,2024-12-23,435.85,NeuralProphet,Кура,филе бедра,ПФО
1736,2024-12-30,544.83,NeuralProphet,Кура,филе бедра,ПФО
1737,2025-01-06,446.76,NeuralProphet,Кура,филе бедра,ПФО
1738,2025-01-13,432.81,NeuralProphet,Кура,филе бедра,ПФО
1739,2025-01-20,419.89,NeuralProphet,Кура,филе бедра,ПФО
1740,2024-07-01,328.73,NeuralProphet,Кура,филе бедра,СЗФО
1741,2024-07-08,354.85,NeuralProphet,Кура,филе бедра,СЗФО
1742,2024-07-15,317.52,NeuralProphet,Кура,филе бедра,СЗФО
1743,2024-07-22,299.19,NeuralProphet,Кура,филе бедра,СЗФО
1744,2024-07-29,342.87,NeuralProphet,Кура,филе бедра,СЗФО
1745,2024-08-05,360.26,NeuralProphet,Кура,филе бедра,СЗФО
1746,2024-08-12,345.43,NeuralProphet,Кура,филе бедра,СЗФО
1747,2024-08-19,358.28,NeuralProphet,Кура,филе бедра,СЗФО
1748,2024-08-26,354.92,NeuralProphet,Кура,филе бедра,СЗФО
1749,2024-09-02,331.24,NeuralProphet,Кура,филе бедра,СЗФО
1750,2024-09-09,372.13,NeuralProphet,Кура,филе бедра,СЗФО
1751,2024-09-16,383.1,NeuralProphet,Кура,филе бедра,СЗФО
1752,2024-09-23,348.98,NeuralProphet,Кура,филе бедра,СЗФО
1753,2024-09-30,333.76,NeuralProphet,Кура,филе бедра,СЗФО
1754,2024-10-07,368.26,NeuralProphet,Кура,филе бедра,СЗФО
1755,2024-10-14,349.72,NeuralProphet,Кура,филе бедра,СЗФО
1756,2024-10-21,342.83,NeuralProphet,Кура,филе бедра,СЗФО
1757,2024-10-28,385.79,NeuralProphet,Кура,филе бедра,СЗФО
1758,2024-11-04,418.0,NeuralProphet,Кура,филе бедра,СЗФО
1759,2024-11-11,384.29,NeuralProphet,Кура,филе бедра,СЗФО
1760,2024-11-18,368.87,NeuralProphet,Кура,филе бедра,СЗФО
1761,2024-11-25,393.66,NeuralProphet,Кура,филе бедра,СЗФО
1762,2024-12-02,357.52,NeuralProphet,Кура,филе бедра,СЗФО
1763,2024-12-09,391.31,NeuralProphet,Кура,филе бедра,СЗФО
1764,2024-12-16,393.69,NeuralProphet,Кура,филе бедра,СЗФО
1765,2024-12-23,402.07,NeuralProphet,Кура,филе бедра,СЗФО
1766,2024-12-30,495.44,NeuralProphet,Кура,филе бедра,СЗФО
1767,2025-01-06,413.57,NeuralProphet,Кура,филе бедра,СЗФО
1768,2025-01-13,386.08,NeuralProphet,Кура,филе бедра,СЗФО
1769,2025-01-20,364.44,NeuralProphet,Кура,филе бедра,СЗФО
1770,2024-07-01,311.92,NeuralProphet,Кура,филе бедра,СФО
1771,2024-07-08,328.14,NeuralProphet,Кура,филе бедра,СФО
1772,2024-07-15,301.01,NeuralProphet,Кура,филе бедра,СФО
1773,2024-07-22,289.11,NeuralProphet,Кура,филе бедра,СФО
1774,2024-07-29,316.8,NeuralProphet,Кура,филе бедра,СФО
1775,2024-08-05,323.29,NeuralProphet,Кура,филе бедра,СФО
1776,2024-08-12,320.15,NeuralProphet,Кура,филе бедра,СФО
1777,2024-08-19,328.5,NeuralProphet,Кура,филе бедра,СФО
1778,2024-08-26,326.22,NeuralProphet,Кура,филе бедра,СФО
1779,2024-09-02,322.27,NeuralProphet,Кура,филе бедра,СФО
1780,2024-09-09,341.27,NeuralProphet,Кура,филе бедра,СФО
1781,2024-09-16,354.57,NeuralProphet,Кура,филе бедра,СФО
1782,2024-09-23,336.03,NeuralProphet,Кура,филе бедра,СФО
1783,2024-09-30,327.58,NeuralProphet,Кура,филе бедра,СФО
1784,2024-10-07,352.22,NeuralProphet,Кура,филе бедра,СФО
1785,2024-10-14,335.29,NeuralProphet,Кура,филе бедра,СФО
1786,2024-10-21,332.84,NeuralProphet,Кура,филе бедра,СФО
1787,2024-10-28,353.13,NeuralProphet,Кура,филе бедра,СФО
1788,2024-11-04,366.31,NeuralProphet,Кура,филе бедра,СФО
1789,2024-11-11,349.33,NeuralProphet,Кура,филе бедра,СФО
1790,2024-11-18,351.0,NeuralProphet,Кура,филе бедра,СФО
1791,2024-11-25,367.71,NeuralProphet,Кура,филе бедра,СФО
1792,2024-12-02,342.07,NeuralProphet,Кура,филе бедра,СФО
1793,2024-12-09,368.62,NeuralProphet,Кура,филе бедра,СФО
1794,2024-12-16,365.94,NeuralProphet,Кура,филе бедра,СФО
1795,2024-12-23,376.09,NeuralProphet,Кура,филе бедра,СФО
1796,2024-12-30,430.66,NeuralProphet,Кура,филе бедра,СФО
1797,2025-01-06,379.29,NeuralProphet,Кура,филе бедра,СФО
1798,2025-01-13,364.79,NeuralProphet,Кура,филе бедра,СФО
1799,2025-01-20,356.13,NeuralProphet,Кура,филе бедра,СФО
1800,2024-07-01,343.75,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1801,2024-07-08,345.22,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1802,2024-07-15,342.88,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1803,2024-07-22,341.83,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1804,2024-07-29,342.92,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1805,2024-08-05,343.81,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1806,2024-08-12,345.44,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1807,2024-08-19,349.43,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1808,2024-08-26,352.27,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1809,2024-09-02,354.35,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1810,2024-09-09,355.75,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1811,2024-09-16,357.18,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1812,2024-09-23,359.74,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1813,2024-09-30,361.99,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1814,2024-10-07,364.14,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1815,2024-10-14,365.91,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1816,2024-10-21,367.03,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1817,2024-10-28,367.82,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1818,2024-11-04,368.21,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1819,2024-11-11,367.76,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1820,2024-11-18,366.5,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1821,2024-11-25,364.32,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1822,2024-12-02,362.19,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1823,2024-12-09,357.84,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1824,2024-12-16,353.43,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1825,2024-12-23,349.96,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1826,2024-12-30,347.09,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1827,2025-01-06,344.66,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1828,2025-01-13,342.22,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1829,2025-01-20,339.47,Exponential smoothing,Кура,филе бедра,Санкт-Петербург
1830,2024-07-01,356.67,NeuralProphet,Кура,филе бедра,УФО
1831,2024-07-08,383.55,NeuralProphet,Кура,филе бедра,УФО
1832,2024-07-15,339.06,NeuralProphet,Кура,филе бедра,УФО
1833,2024-07-22,321.15,NeuralProphet,Кура,филе бедра,УФО
1834,2024-07-29,365.85,NeuralProphet,Кура,филе бедра,УФО
1835,2024-08-05,374.84,NeuralProphet,Кура,филе бедра,УФО
1836,2024-08-12,367.71,NeuralProphet,Кура,филе бедра,УФО
1837,2024-08-19,378.28,NeuralProphet,Кура,филе бедра,УФО
1838,2024-08-26,363.59,NeuralProphet,Кура,филе бедра,УФО
1839,2024-09-02,349.02,NeuralProphet,Кура,филе бедра,УФО
1840,2024-09-09,375.35,NeuralProphet,Кура,филе бедра,УФО
1841,2024-09-16,393.19,NeuralProphet,Кура,филе бедра,УФО
1842,2024-09-23,363.84,NeuralProphet,Кура,филе бедра,УФО
1843,2024-09-30,347.57,NeuralProphet,Кура,филе бедра,УФО
1844,2024-10-07,380.98,NeuralProphet,Кура,филе бедра,УФО
1845,2024-10-14,358.55,NeuralProphet,Кура,филе бедра,УФО
1846,2024-10-21,347.25,NeuralProphet,Кура,филе бедра,УФО
1847,2024-10-28,386.34,NeuralProphet,Кура,филе бедра,УФО
1848,2024-11-04,406.63,NeuralProphet,Кура,филе бедра,УФО
1849,2024-11-11,382.21,NeuralProphet,Кура,филе бедра,УФО
1850,2024-11-18,379.31,NeuralProphet,Кура,филе бедра,УФО
1851,2024-11-25,411.6,NeuralProphet,Кура,филе бедра,УФО
1852,2024-12-02,367.17,NeuralProphet,Кура,филе бедра,УФО
1853,2024-12-09,409.61,NeuralProphet,Кура,филе бедра,УФО
1854,2024-12-16,405.02,NeuralProphet,Кура,филе бедра,УФО
1855,2024-12-23,418.3,NeuralProphet,Кура,филе бедра,УФО
1856,2024-12-30,511.01,NeuralProphet,Кура,филе бедра,УФО
1857,2025-01-06,431.32,NeuralProphet,Кура,филе бедра,УФО
1858,2025-01-13,408.41,NeuralProphet,Кура,филе бедра,УФО
1859,2025-01-20,387.19,NeuralProphet,Кура,филе бедра,УФО
1860,2024-07-01,318.0,Exponential smoothing,Кура,филе бедра,ЦФО
1861,2024-07-08,317.88,Exponential smoothing,Кура,филе бедра,ЦФО
1862,2024-07-15,318.98,Exponential smoothing,Кура,филе бедра,ЦФО
1863,2024-07-22,319.61,Exponential smoothing,Кура,филе бедра,ЦФО
1864,2024-07-29,319.92,Exponential smoothing,Кура,филе бедра,ЦФО
1865,2024-08-05,321.68,Exponential smoothing,Кура,филе бедра,ЦФО
1866,2024-08-12,324.38,Exponential smoothing,Кура,филе бедра,ЦФО
1867,2024-08-19,326.79,Exponential smoothing,Кура,филе бедра,ЦФО
1868,2024-08-26,329.29,Exponential smoothing,Кура,филе бедра,ЦФО
1869,2024-09-02,332.1,Exponential smoothing,Кура,филе бедра,ЦФО
1870,2024-09-09,335.06,Exponential smoothing,Кура,филе бедра,ЦФО
1871,2024-09-16,337.15,Exponential smoothing,Кура,филе бедра,ЦФО
1872,2024-09-23,339.24,Exponential smoothing,Кура,филе бедра,ЦФО
1873,2024-09-30,342.24,Exponential smoothing,Кура,филе бедра,ЦФО
1874,2024-10-07,345.91,Exponential smoothing,Кура,филе бедра,ЦФО
1875,2024-10-14,348.6,Exponential smoothing,Кура,филе бедра,ЦФО
1876,2024-10-21,350.58,Exponential smoothing,Кура,филе бедра,ЦФО
1877,2024-10-28,351.06,Exponential smoothing,Кура,филе бедра,ЦФО
1878,2024-11-04,350.45,Exponential smoothing,Кура,филе бедра,ЦФО
1879,2024-11-11,348.76,Exponential smoothing,Кура,филе бедра,ЦФО
1880,2024-11-18,346.28,Exponential smoothing,Кура,филе бедра,ЦФО
1881,2024-11-25,345.15,Exponential smoothing,Кура,филе бедра,ЦФО
1882,2024-12-02,345.04,Exponential smoothing,Кура,филе бедра,ЦФО
1883,2024-12-09,343.5,Exponential smoothing,Кура,филе бедра,ЦФО
1884,2024-12-16,341.11,Exponential smoothing,Кура,филе бедра,ЦФО
1885,2024-12-23,338.3,Exponential smoothing,Кура,филе бедра,ЦФО
1886,2024-12-30,335.17,Exponential smoothing,Кура,филе бедра,ЦФО
1887,2025-01-06,331.79,Exponential smoothing,Кура,филе бедра,ЦФО
1888,2025-01-13,328.25,Exponential smoothing,Кура,филе бедра,ЦФО
1889,2025-01-20,325.01,Exponential smoothing,Кура,филе бедра,ЦФО
1890,2024-07-01,363.42,NeuralProphet,Кура,филе бедра,ЮФО
1891,2024-07-08,393.1,NeuralProphet,Кура,филе бедра,ЮФО
1892,2024-07-15,352.01,NeuralProphet,Кура,филе бедра,ЮФО
1893,2024-07-22,332.0,NeuralProphet,Кура,филе бедра,ЮФО
1894,2024-07-29,375.2,NeuralProphet,Кура,филе бедра,ЮФО
1895,2024-08-05,390.3,NeuralProphet,Кура,филе бедра,ЮФО
1896,2024-08-12,377.15,NeuralProphet,Кура,филе бедра,ЮФО
1897,2024-08-19,386.12,NeuralProphet,Кура,филе бедра,ЮФО
1898,2024-08-26,380.88,NeuralProphet,Кура,филе бедра,ЮФО
1899,2024-09-02,356.44,NeuralProphet,Кура,филе бедра,ЮФО
1900,2024-09-09,391.95,NeuralProphet,Кура,филе бедра,ЮФО
1901,2024-09-16,406.09,NeuralProphet,Кура,филе бедра,ЮФО
1902,2024-09-23,369.42,NeuralProphet,Кура,филе бедра,ЮФО
1903,2024-09-30,353.12,NeuralProphet,Кура,филе бедра,ЮФО
1904,2024-10-07,387.98,NeuralProphet,Кура,филе бедра,ЮФО
1905,2024-10-14,368.8,NeuralProphet,Кура,филе бедра,ЮФО
1906,2024-10-21,357.66,NeuralProphet,Кура,филе бедра,ЮФО
1907,2024-10-28,405.19,NeuralProphet,Кура,филе бедра,ЮФО
1908,2024-11-04,431.69,NeuralProphet,Кура,филе бедра,ЮФО
1909,2024-11-11,400.39,NeuralProphet,Кура,филе бедра,ЮФО
1910,2024-11-18,388.47,NeuralProphet,Кура,филе бедра,ЮФО
1911,2024-11-25,415.12,NeuralProphet,Кура,филе бедра,ЮФО
1912,2024-12-02,374.5,NeuralProphet,Кура,филе бедра,ЮФО
1913,2024-12-09,413.95,NeuralProphet,Кура,филе бедра,ЮФО
1914,2024-12-16,415.75,NeuralProphet,Кура,филе бедра,ЮФО
1915,2024-12-23,426.82,NeuralProphet,Кура,филе бедра,ЮФО
1916,2024-12-30,524.61,NeuralProphet,Кура,филе бедра,ЮФО
1917,2025-01-06,442.11,NeuralProphet,Кура,филе бедра,ЮФО
1918,2025-01-13,415.39,NeuralProphet,Кура,филе бедра,ЮФО
1919,2025-01-20,393.97,NeuralProphet,Кура,филе бедра,ЮФО
