,date,price,model,product,product_type,federal_okrug
1871,2024-09-16,354.87,Exponential smoothing,Кура,филе бедра,ЦФО
1872,2024-09-23,357.59,Exponential smoothing,Кура,филе бедра,ЦФО
1873,2024-09-30,361.32,Exponential smoothing,Кура,филе бедра,ЦФО
1874,2024-10-07,365.8,Exponential smoothing,Кура,филе бедра,ЦФО
1875,2024-10-14,367.97,Exponential smoothing,Кура,филе бедра,ЦФО
1876,2024-10-21,368.45,Exponential smoothing,Кура,филе бедра,ЦФО
1877,2024-10-28,367.69,Exponential smoothing,Кура,филе бедра,ЦФО
1878,2024-11-04,366.02,Exponential smoothing,Кура,филе бедра,ЦФО
1879,2024-11-11,364.77,Exponential smoothing,Кура,филе бедра,ЦФО
1880,2024-11-18,363.83,Exponential smoothing,Кура,филе бедра,ЦФО
1881,2024-11-25,363.15,Exponential smoothing,Кура,филе бедра,ЦФО
1882,2024-12-02,362.67,Exponential smoothing,Кура,филе бедра,ЦФО
1883,2024-12-09,360.65,Exponential smoothing,Кура,филе бедра,ЦФО
1884,2024-12-16,357.35,Exponential smoothing,Кура,филе бедра,ЦФО
1885,2024-12-23,354.01,Exponential smoothing,Кура,филе бедра,ЦФО
1886,2024-12-30,350.64,Exponential smoothing,Кура,филе бедра,ЦФО
1887,2025-01-06,347.25,Exponential smoothing,Кура,филе бедра,ЦФО
1888,2025-01-13,343.85,Exponential smoothing,Кура,филе бедра,ЦФО
1889,2025-01-20,340.76,Exponential smoothing,Кура,филе бедра,ЦФО
1890,2024-07-01,354.95,Exponential smoothing,Кура,филе бедра,ЮФО
1891,2024-07-08,354.83,Exponential smoothing,Кура,филе бедра,ЮФО
1892,2024-07-15,354.1,Exponential smoothing,Кура,филе бедра,ЮФО
1893,2024-07-22,352.94,Exponential smoothing,Кура,филе бедра,ЮФО
1894,2024-07-29,351.49,Exponential smoothing,Кура,филе бедра,ЮФО
1895,2024-08-05,349.85,Exponential smoothing,Кура,филе бедра,ЮФО
1896,2024-08-12,348.15,Exponential smoothing,Кура,филе бедра,ЮФО
1897,2024-08-19,346.43,Exponential smoothing,Кура,филе бедра,ЮФО
1898,2024-08-26,344.82,Exponential smoothing,Кура,филе бедра,ЮФО
1899,2024-09-02,343.29,Exponential smoothing,Кура,филе бедра,ЮФО
1900,2024-09-09,342.48,Exponential smoothing,Кура,филе бедра,ЮФО
1901,2024-09-16,342.24,Exponential smoothing,Кура,филе бедра,ЮФО
1902,2024-09-23,342.34,Exponential smoothing,Кура,филе бедра,ЮФО
1903,2024-09-30,342.71,Exponential smoothing,Кура,филе бедра,ЮФО
1904,2024-10-07,343.35,Exponential smoothing,Кура,филе бедра,ЮФО
1905,2024-10-14,344.2,Exponential smoothing,Кура,филе бедра,ЮФО
1906,2024-10-21,344.29,Exponential smoothing,Кура,филе бедра,ЮФО
1907,2024-10-28,343.81,Exponential smoothing,Кура,филе бедра,ЮФО
1908,2024-11-04,342.8,Exponential smoothing,Кура,филе бедра,ЮФО
1909,2024-11-11,341.41,Exponential smoothing,Кура,филе бедра,ЮФО
1910,2024-11-18,339.25,Exponential smoothing,Кура,филе бедра,ЮФО
1911,2024-11-25,336.51,Exponential smoothing,Кура,филе бедра,ЮФО
1912,2024-12-02,332.97,Exponential smoothing,Кура,филе бедра,ЮФО
1913,2024-12-09,328.83,Exponential smoothing,Кура,филе бедра,ЮФО
1914,2024-12-16,324.74,Exponential smoothing,Кура,филе бедра,ЮФО
1915,2024-12-23,320.69,Exponential smoothing,Кура,филе бедра,ЮФО
1916,2024-12-30,316.76,Exponential smoothing,Кура,филе бедра,ЮФО
1917,2025-01-06,312.91,Exponential smoothing,Кура,филе бедра,ЮФО
1918,2025-01-13,309.53,Exponential smoothing,Кура,филе бедра,ЮФО
1919,2025-01-20,306.52,Exponential smoothing,Кура,филе бедра,ЮФО
3840,2024-07-01,286.5,NeuralProphet,Кура,филе грудки,ВСЕ
3841,2024-07-08,304.96,NeuralProphet,Кура,филе грудки,ВСЕ
3842,2024-07-15,286.21,NeuralProphet,Кура,филе грудки,ВСЕ
3843,2024-07-22,325.76,NeuralProphet,Кура,филе грудки,ВСЕ
3844,2024-07-29,316.01,NeuralProphet,Кура,филе грудки,ВСЕ
3845,2024-08-05,316.15,NeuralProphet,Кура,филе грудки,ВСЕ
3846,2024-08-12,321.97,NeuralProphet,Кура,филе грудки,ВСЕ
3847,2024-08-19,283.67,NeuralProphet,Кура,филе грудки,ВСЕ
3848,2024-08-26,306.4,NeuralProphet,Кура,филе грудки,ВСЕ
3849,2024-09-02,299.7,NeuralProphet,Кура,филе грудки,ВСЕ
3850,2024-09-09,296.09,NeuralProphet,Кура,филе грудки,ВСЕ
3851,2024-09-16,329.39,NeuralProphet,Кура,филе грудки,ВСЕ
3852,2024-09-23,322.83,NeuralProphet,Кура,филе грудки,ВСЕ
3853,2024-09-30,301.79,NeuralProphet,Кура,филе грудки,ВСЕ
3854,2024-10-07,361.89,NeuralProphet,Кура,филе грудки,ВСЕ
3855,2024-10-14,337.82,NeuralProphet,Кура,филе грудки,ВСЕ
3856,2024-10-21,327.31,NeuralProphet,Кура,филе грудки,ВСЕ
3857,2024-10-28,336.81,NeuralProphet,Кура,филе грудки,ВСЕ
3858,2024-11-04,314.74,NeuralProphet,Кура,филе грудки,ВСЕ
3859,2024-11-11,286.15,NeuralProphet,Кура,филе грудки,ВСЕ
3860,2024-11-18,325.22,NeuralProphet,Кура,филе грудки,ВСЕ
3861,2024-11-25,338.78,NeuralProphet,Кура,филе грудки,ВСЕ
3862,2024-12-02,338.48,NeuralProphet,Кура,филе грудки,ВСЕ
3863,2024-12-09,341.0,NeuralProphet,Кура,филе грудки,ВСЕ
3864,2024-12-16,329.25,NeuralProphet,Кура,филе грудки,ВСЕ
3865,2024-12-23,331.68,NeuralProphet,Кура,филе грудки,ВСЕ
3866,2024-12-30,275.35,NeuralProphet,Кура,филе грудки,ВСЕ
3867,2025-01-06,352.68,NeuralProphet,Кура,филе грудки,ВСЕ
3868,2025-01-13,309.52,NeuralProphet,Кура,филе грудки,ВСЕ
3869,2025-01-20,324.23,NeuralProphet,Кура,филе грудки,ВСЕ
1920,2024-07-01,288.42,NeuralProphet,Кура,филе грудки,Москва
1921,2024-07-08,306.73,NeuralProphet,Кура,филе грудки,Москва
1922,2024-07-15,288.04,NeuralProphet,Кура,филе грудки,Москва
1923,2024-07-22,326.93,NeuralProphet,Кура,филе грудки,Москва
1924,2024-07-29,317.06,NeuralProphet,Кура,филе грудки,Москва
1925,2024-08-05,317.22,NeuralProphet,Кура,филе грудки,Москва
1926,2024-08-12,323.04,NeuralProphet,Кура,филе грудки,Москва
1927,2024-08-19,285.02,NeuralProphet,Кура,филе грудки,Москва
1928,2024-08-26,306.57,NeuralProphet,Кура,филе грудки,Москва
1929,2024-09-02,299.7,NeuralProphet,Кура,филе грудки,Москва
1930,2024-09-09,295.66,NeuralProphet,Кура,филе грудки,Москва
1931,2024-09-16,328.07,NeuralProphet,Кура,филе грудки,Москва
1932,2024-09-23,322.39,NeuralProphet,Кура,филе грудки,Москва
1933,2024-09-30,300.6,NeuralProphet,Кура,филе грудки,Москва
1934,2024-10-07,359.82,NeuralProphet,Кура,филе грудки,Москва
1935,2024-10-14,335.65,NeuralProphet,Кура,филе грудки,Москва
1936,2024-10-21,325.25,NeuralProphet,Кура,филе грудки,Москва
1937,2024-10-28,333.46,NeuralProphet,Кура,филе грудки,Москва
1938,2024-11-04,311.73,NeuralProphet,Кура,филе грудки,Москва
1939,2024-11-11,282.94,NeuralProphet,Кура,филе грудки,Москва
1940,2024-11-18,321.19,NeuralProphet,Кура,филе грудки,Москва
1941,2024-11-25,334.13,NeuralProphet,Кура,филе грудки,Москва
1942,2024-12-02,333.81,NeuralProphet,Кура,филе грудки,Москва
1943,2024-12-09,335.73,NeuralProphet,Кура,филе грудки,Москва
1944,2024-12-16,323.75,NeuralProphet,Кура,филе грудки,Москва
1945,2024-12-23,325.16,NeuralProphet,Кура,филе грудки,Москва
1946,2024-12-30,268.89,NeuralProphet,Кура,филе грудки,Москва
1947,2025-01-06,344.81,NeuralProphet,Кура,филе грудки,Москва
1948,2025-01-13,302.25,NeuralProphet,Кура,филе грудки,Москва
1949,2025-01-20,316.07,NeuralProphet,Кура,филе грудки,Москва
1950,2024-07-01,276.05,NeuralProphet,Кура,филе грудки,ПФО
1951,2024-07-08,301.29,NeuralProphet,Кура,филе грудки,ПФО
1952,2024-07-15,282.45,NeuralProphet,Кура,филе грудки,ПФО
1953,2024-07-22,331.65,NeuralProphet,Кура,филе грудки,ПФО
1954,2024-07-29,314.38,NeuralProphet,Кура,филе грудки,ПФО
1955,2024-08-05,314.27,NeuralProphet,Кура,филе грудки,ПФО
1956,2024-08-12,322.73,NeuralProphet,Кура,филе грудки,ПФО
1957,2024-08-19,272.91,NeuralProphet,Кура,филе грудки,ПФО
1958,2024-08-26,301.33,NeuralProphet,Кура,филе грудки,ПФО
1959,2024-09-02,289.6,NeuralProphet,Кура,филе грудки,ПФО
1960,2024-09-09,290.81,NeuralProphet,Кура,филе грудки,ПФО
1961,2024-09-16,329.35,NeuralProphet,Кура,филе грудки,ПФО
1962,2024-09-23,327.15,NeuralProphet,Кура,филе грудки,ПФО
1963,2024-09-30,303.33,NeuralProphet,Кура,филе грудки,ПФО
1964,2024-10-07,380.49,NeuralProphet,Кура,филе грудки,ПФО
1965,2024-10-14,351.39,NeuralProphet,Кура,филе грудки,ПФО
1966,2024-10-21,335.74,NeuralProphet,Кура,филе грудки,ПФО
1967,2024-10-28,356.56,NeuralProphet,Кура,филе грудки,ПФО
1968,2024-11-04,330.67,NeuralProphet,Кура,филе грудки,ПФО
1969,2024-11-11,288.83,NeuralProphet,Кура,филе грудки,ПФО
1970,2024-11-18,347.49,NeuralProphet,Кура,филе грудки,ПФО
1971,2024-11-25,360.62,NeuralProphet,Кура,филе грудки,ПФО
1972,2024-12-02,361.43,NeuralProphet,Кура,филе грудки,ПФО
1973,2024-12-09,372.17,NeuralProphet,Кура,филе грудки,ПФО
1974,2024-12-16,355.47,NeuralProphet,Кура,филе грудки,ПФО
1975,2024-12-23,358.59,NeuralProphet,Кура,филе грудки,ПФО
1976,2024-12-30,289.0,NeuralProphet,Кура,филе грудки,ПФО
1977,2025-01-06,382.16,NeuralProphet,Кура,филе грудки,ПФО
1978,2025-01-13,337.73,NeuralProphet,Кура,филе грудки,ПФО
1979,2025-01-20,352.73,NeuralProphet,Кура,филе грудки,ПФО
1980,2024-07-01,285.01,NeuralProphet,Кура,филе грудки,СЗФО
1981,2024-07-08,304.83,NeuralProphet,Кура,филе грудки,СЗФО
1982,2024-07-15,288.31,NeuralProphet,Кура,филе грудки,СЗФО
1983,2024-07-22,328.13,NeuralProphet,Кура,филе грудки,СЗФО
1984,2024-07-29,316.95,NeuralProphet,Кура,филе грудки,СЗФО
1985,2024-08-05,316.29,NeuralProphet,Кура,филе грудки,СЗФО
1986,2024-08-12,322.62,NeuralProphet,Кура,филе грудки,СЗФО
1987,2024-08-19,283.82,NeuralProphet,Кура,филе грудки,СЗФО
1988,2024-08-26,306.64,NeuralProphet,Кура,филе грудки,СЗФО
1989,2024-09-02,296.91,NeuralProphet,Кура,филе грудки,СЗФО
1990,2024-09-09,294.73,NeuralProphet,Кура,филе грудки,СЗФО
1991,2024-09-16,327.07,NeuralProphet,Кура,филе грудки,СЗФО
1992,2024-09-23,322.83,NeuralProphet,Кура,филе грудки,СЗФО
1993,2024-09-30,300.41,NeuralProphet,Кура,филе грудки,СЗФО
1994,2024-10-07,364.5,NeuralProphet,Кура,филе грудки,СЗФО
1995,2024-10-14,338.26,NeuralProphet,Кура,филе грудки,СЗФО
1996,2024-10-21,326.02,NeuralProphet,Кура,филе грудки,СЗФО
1997,2024-10-28,337.46,NeuralProphet,Кура,филе грудки,СЗФО
1998,2024-11-04,317.7,NeuralProphet,Кура,филе грудки,СЗФО
1999,2024-11-11,284.51,NeuralProphet,Кура,филе грудки,СЗФО
2000,2024-11-18,329.66,NeuralProphet,Кура,филе грудки,СЗФО
2001,2024-11-25,340.03,NeuralProphet,Кура,филе грудки,СЗФО
2002,2024-12-02,341.13,NeuralProphet,Кура,филе грудки,СЗФО
2003,2024-12-09,347.66,NeuralProphet,Кура,филе грудки,СЗФО
2004,2024-12-16,333.62,NeuralProphet,Кура,филе грудки,СЗФО
2005,2024-12-23,336.8,NeuralProphet,Кура,филе грудки,СЗФО
2006,2024-12-30,280.65,NeuralProphet,Кура,филе грудки,СЗФО
2007,2025-01-06,359.08,NeuralProphet,Кура,филе грудки,СЗФО
2008,2025-01-13,318.42,NeuralProphet,Кура,филе грудки,СЗФО
2009,2025-01-20,332.88,NeuralProphet,Кура,филе грудки,СЗФО
2010,2024-07-01,299.08,NeuralProphet,Кура,филе грудки,СФО
2011,2024-07-08,313.13,NeuralProphet,Кура,филе грудки,СФО
2012,2024-07-15,301.71,NeuralProphet,Кура,филе грудки,СФО
2013,2024-07-22,330.87,NeuralProphet,Кура,филе грудки,СФО
2014,2024-07-29,326.82,NeuralProphet,Кура,филе грудки,СФО
2015,2024-08-05,329.68,NeuralProphet,Кура,филе грудки,СФО
2016,2024-08-12,336.47,NeuralProphet,Кура,филе грудки,СФО
2017,2024-08-19,312.5,NeuralProphet,Кура,филе грудки,СФО
2018,2024-08-26,331.06,NeuralProphet,Кура,филе грудки,СФО
2019,2024-09-02,327.47,NeuralProphet,Кура,филе грудки,СФО
2020,2024-09-09,325.22,NeuralProphet,Кура,филе грудки,СФО
2021,2024-09-16,348.01,NeuralProphet,Кура,филе грудки,СФО
2022,2024-09-23,341.83,NeuralProphet,Кура,филе грудки,СФО
2023,2024-09-30,324.66,NeuralProphet,Кура,филе грудки,СФО
2024,2024-10-07,364.27,NeuralProphet,Кура,филе грудки,СФО
2025,2024-10-14,344.98,NeuralProphet,Кура,филе грудки,СФО
2026,2024-10-21,335.66,NeuralProphet,Кура,филе грудки,СФО
2027,2024-10-28,339.85,NeuralProphet,Кура,филе грудки,СФО
2028,2024-11-04,323.99,NeuralProphet,Кура,филе грудки,СФО
2029,2024-11-11,303.79,NeuralProphet,Кура,филе грудки,СФО
2030,2024-11-18,330.49,NeuralProphet,Кура,филе грудки,СФО
2031,2024-11-25,340.3,NeuralProphet,Кура,филе грудки,СФО
2032,2024-12-02,340.46,NeuralProphet,Кура,филе грудки,СФО
2033,2024-12-09,342.6,NeuralProphet,Кура,филе грудки,СФО
2034,2024-12-16,335.41,NeuralProphet,Кура,филе грудки,СФО
2035,2024-12-23,338.29,NeuralProphet,Кура,филе грудки,СФО
2036,2024-12-30,299.83,NeuralProphet,Кура,филе грудки,СФО
2037,2025-01-06,355.03,NeuralProphet,Кура,филе грудки,СФО
2038,2025-01-13,325.22,NeuralProphet,Кура,филе грудки,СФО
2039,2025-01-20,336.23,NeuralProphet,Кура,филе грудки,СФО
2040,2024-07-01,279.13,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2041,2024-07-08,298.24,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2042,2024-07-15,278.57,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2043,2024-07-22,320.12,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2044,2024-07-29,308.86,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2045,2024-08-05,310.03,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2046,2024-08-12,317.27,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2047,2024-08-19,276.71,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2048,2024-08-26,297.45,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2049,2024-09-02,291.67,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2050,2024-09-09,288.05,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2051,2024-09-16,321.28,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2052,2024-09-23,318.23,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2053,2024-09-30,294.26,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2054,2024-10-07,356.54,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2055,2024-10-14,332.57,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2056,2024-10-21,323.5,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2057,2024-10-28,331.72,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2058,2024-11-04,308.28,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2059,2024-11-11,280.65,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2060,2024-11-18,317.52,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2061,2024-11-25,335.78,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2062,2024-12-02,336.72,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2063,2024-12-09,336.22,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2064,2024-12-16,327.05,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2065,2024-12-23,328.76,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2066,2024-12-30,268.79,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2067,2025-01-06,351.3,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2068,2025-01-13,306.41,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2069,2025-01-20,320.47,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2070,2024-07-01,301.92,NeuralProphet,Кура,филе грудки,УФО
2071,2024-07-08,324.71,NeuralProphet,Кура,филе грудки,УФО
2072,2024-07-15,300.91,NeuralProphet,Кура,филе грудки,УФО
2073,2024-07-22,349.76,NeuralProphet,Кура,филе грудки,УФО
2074,2024-07-29,335.97,NeuralProphet,Кура,филе грудки,УФО
2075,2024-08-05,338.12,NeuralProphet,Кура,филе грудки,УФО
2076,2024-08-12,343.39,NeuralProphet,Кура,филе грудки,УФО
2077,2024-08-19,295.45,NeuralProphet,Кура,филе грудки,УФО
2078,2024-08-26,322.81,NeuralProphet,Кура,филе грудки,УФО
2079,2024-09-02,319.59,NeuralProphet,Кура,филе грудки,УФО
2080,2024-09-09,315.87,NeuralProphet,Кура,филе грудки,УФО
2081,2024-09-16,356.87,NeuralProphet,Кура,филе грудки,УФО
2082,2024-09-23,346.63,NeuralProphet,Кура,филе грудки,УФО
2083,2024-09-30,327.66,NeuralProphet,Кура,филе грудки,УФО
2084,2024-10-07,392.07,NeuralProphet,Кура,филе грудки,УФО
2085,2024-10-14,367.5,NeuralProphet,Кура,филе грудки,УФО
2086,2024-10-21,356.57,NeuralProphet,Кура,филе грудки,УФО
2087,2024-10-28,371.5,NeuralProphet,Кура,филе грудки,УФО
2088,2024-11-04,340.03,NeuralProphet,Кура,филе грудки,УФО
2089,2024-11-11,308.36,NeuralProphet,Кура,филе грудки,УФО
2090,2024-11-18,356.81,NeuralProphet,Кура,филе грудки,УФО
2091,2024-11-25,375.86,NeuralProphet,Кура,филе грудки,УФО
2092,2024-12-02,375.34,NeuralProphet,Кура,филе грудки,УФО
2093,2024-12-09,382.74,NeuralProphet,Кура,филе грудки,УФО
2094,2024-12-16,373.45,NeuralProphet,Кура,филе грудки,УФО
2095,2024-12-23,378.56,NeuralProphet,Кура,филе грудки,УФО
2096,2024-12-30,315.0,NeuralProphet,Кура,филе грудки,УФО
2097,2025-01-06,405.04,NeuralProphet,Кура,филе грудки,УФО
2098,2025-01-13,359.3,NeuralProphet,Кура,филе грудки,УФО
2099,2025-01-20,376.88,NeuralProphet,Кура,филе грудки,УФО
2100,2024-07-01,282.21,NeuralProphet,Кура,филе грудки,ЦФО
2101,2024-07-08,297.83,NeuralProphet,Кура,филе грудки,ЦФО
2102,2024-07-15,286.56,NeuralProphet,Кура,филе грудки,ЦФО
2103,2024-07-22,321.09,NeuralProphet,Кура,филе грудки,ЦФО
2104,2024-07-29,310.37,NeuralProphet,Кура,филе грудки,ЦФО
2105,2024-08-05,311.31,NeuralProphet,Кура,филе грудки,ЦФО
2106,2024-08-12,315.55,NeuralProphet,Кура,филе грудки,ЦФО
2107,2024-08-19,279.61,NeuralProphet,Кура,филе грудки,ЦФО
2108,2024-08-26,305.41,NeuralProphet,Кура,филе грудки,ЦФО
2109,2024-09-02,295.92,NeuralProphet,Кура,филе грудки,ЦФО
2110,2024-09-09,294.72,NeuralProphet,Кура,филе грудки,ЦФО
2111,2024-09-16,324.1,NeuralProphet,Кура,филе грудки,ЦФО
2112,2024-09-23,313.78,NeuralProphet,Кура,филе грудки,ЦФО
2113,2024-09-30,300.85,NeuralProphet,Кура,филе грудки,ЦФО
2114,2024-10-07,350.94,NeuralProphet,Кура,филе грудки,ЦФО
2115,2024-10-14,329.49,NeuralProphet,Кура,филе грудки,ЦФО
2116,2024-10-21,318.15,NeuralProphet,Кура,филе грудки,ЦФО
2117,2024-10-28,327.42,NeuralProphet,Кура,филе грудки,ЦФО
2118,2024-11-04,308.47,NeuralProphet,Кура,филе грудки,ЦФО
2119,2024-11-11,280.95,NeuralProphet,Кура,филе грудки,ЦФО
2120,2024-11-18,319.78,NeuralProphet,Кура,филе грудки,ЦФО
2121,2024-11-25,328.01,NeuralProphet,Кура,филе грудки,ЦФО
2122,2024-12-02,324.5,NeuralProphet,Кура,филе грудки,ЦФО
2123,2024-12-09,331.74,NeuralProphet,Кура,филе грудки,ЦФО
2124,2024-12-16,317.79,NeuralProphet,Кура,филе грудки,ЦФО
2125,2024-12-23,322.29,NeuralProphet,Кура,филе грудки,ЦФО
2126,2024-12-30,274.81,NeuralProphet,Кура,филе грудки,ЦФО
2127,2025-01-06,338.48,NeuralProphet,Кура,филе грудки,ЦФО
2128,2025-01-13,303.34,NeuralProphet,Кура,филе грудки,ЦФО
2129,2025-01-20,315.99,NeuralProphet,Кура,филе грудки,ЦФО
2130,2024-07-01,270.58,NeuralProphet,Кура,филе грудки,ЮФО
2131,2024-07-08,286.33,NeuralProphet,Кура,филе грудки,ЮФО
2132,2024-07-15,269.26,NeuralProphet,Кура,филе грудки,ЮФО
2133,2024-07-22,301.34,NeuralProphet,Кура,филе грудки,ЮФО
2134,2024-07-29,291.24,NeuralProphet,Кура,филе грудки,ЮФО
2135,2024-08-05,288.68,NeuralProphet,Кура,филе грудки,ЮФО
2136,2024-08-12,287.83,NeuralProphet,Кура,филе грудки,ЮФО
2137,2024-08-19,252.72,NeuralProphet,Кура,филе грудки,ЮФО
2138,2024-08-26,271.94,NeuralProphet,Кура,филе грудки,ЮФО
2139,2024-09-02,266.33,NeuralProphet,Кура,филе грудки,ЮФО
2140,2024-09-09,261.62,NeuralProphet,Кура,филе грудки,ЮФО
2141,2024-09-16,292.16,NeuralProphet,Кура,филе грудки,ЮФО
2142,2024-09-23,282.46,NeuralProphet,Кура,филе грудки,ЮФО
2143,2024-09-30,270.19,NeuralProphet,Кура,филе грудки,ЮФО
2144,2024-10-07,319.66,NeuralProphet,Кура,филе грудки,ЮФО
2145,2024-10-14,302.96,NeuralProphet,Кура,филе грудки,ЮФО
2146,2024-10-21,298.54,NeuralProphet,Кура,филе грудки,ЮФО
2147,2024-10-28,311.93,NeuralProphet,Кура,филе грудки,ЮФО
2148,2024-11-04,297.84,NeuralProphet,Кура,филе грудки,ЮФО
2149,2024-11-11,278.18,NeuralProphet,Кура,филе грудки,ЮФО
2150,2024-11-18,318.67,NeuralProphet,Кура,филе грудки,ЮФО
2151,2024-11-25,329.97,NeuralProphet,Кура,филе грудки,ЮФО
2152,2024-12-02,329.14,NeuralProphet,Кура,филе грудки,ЮФО
2153,2024-12-09,335.47,NeuralProphet,Кура,филе грудки,ЮФО
2154,2024-12-16,322.87,NeuralProphet,Кура,филе грудки,ЮФО
2155,2024-12-23,326.09,NeuralProphet,Кура,филе грудки,ЮФО
2156,2024-12-30,281.09,NeuralProphet,Кура,филе грудки,ЮФО
2157,2025-01-06,343.1,NeuralProphet,Кура,филе грудки,ЮФО
2158,2025-01-13,308.81,NeuralProphet,Кура,филе грудки,ЮФО
2159,2025-01-20,322.65,NeuralProphet,Кура,филе грудки,ЮФО
3870,2024-07-01,294.72,NeuralProphet,Свинина,корейка,ВСЕ
3871,2024-07-08,302.48,NeuralProphet,Свинина,корейка,ВСЕ
3872,2024-07-15,290.21,NeuralProphet,Свинина,корейка,ВСЕ
3873,2024-07-22,309.3,NeuralProphet,Свинина,корейка,ВСЕ
3874,2024-07-29,307.6,NeuralProphet,Свинина,корейка,ВСЕ
3875,2024-08-05,305.08,NeuralProphet,Свинина,корейка,ВСЕ
3876,2024-08-12,304.43,NeuralProphet,Свинина,корейка,ВСЕ
3877,2024-08-19,285.31,NeuralProphet,Свинина,корейка,ВСЕ
3878,2024-08-26,305.36,NeuralProphet,Свинина,корейка,ВСЕ
3879,2024-09-02,300.38,NeuralProphet,Свинина,корейка,ВСЕ
3880,2024-09-09,297.31,NeuralProphet,Свинина,корейка,ВСЕ
3881,2024-09-16,321.32,NeuralProphet,Свинина,корейка,ВСЕ
3882,2024-09-23,309.05,NeuralProphet,Свинина,корейка,ВСЕ
3883,2024-09-30,302.64,NeuralProphet,Свинина,корейка,ВСЕ
3884,2024-10-07,338.71,NeuralProphet,Свинина,корейка,ВСЕ
3885,2024-10-14,323.97,NeuralProphet,Свинина,корейка,ВСЕ
3886,2024-10-21,316.42,NeuralProphet,Свинина,корейка,ВСЕ
3887,2024-10-28,322.67,NeuralProphet,Свинина,корейка,ВСЕ
3888,2024-11-04,312.96,NeuralProphet,Свинина,корейка,ВСЕ
3889,2024-11-11,295.58,NeuralProphet,Свинина,корейка,ВСЕ
3890,2024-11-18,322.63,NeuralProphet,Свинина,корейка,ВСЕ
3891,2024-11-25,324.36,NeuralProphet,Свинина,корейка,ВСЕ
3892,2024-12-02,322.04,NeuralProphet,Свинина,корейка,ВСЕ
3893,2024-12-09,328.61,NeuralProphet,Свинина,корейка,ВСЕ
3894,2024-12-16,317.6,NeuralProphet,Свинина,корейка,ВСЕ
3895,2024-12-23,323.6,NeuralProphet,Свинина,корейка,ВСЕ
3896,2024-12-30,296.38,NeuralProphet,Свинина,корейка,ВСЕ
3897,2025-01-06,339.54,NeuralProphet,Свинина,корейка,ВСЕ
3898,2025-01-13,313.64,NeuralProphet,Свинина,корейка,ВСЕ
3899,2025-01-20,327.99,NeuralProphet,Свинина,корейка,ВСЕ
2160,2024-07-01,283.79,NeuralProphet,Свинина,корейка,Москва
2161,2024-07-08,291.02,NeuralProphet,Свинина,корейка,Москва
2162,2024-07-15,279.66,NeuralProphet,Свинина,корейка,Москва
2163,2024-07-22,297.37,NeuralProphet,Свинина,корейка,Москва
2164,2024-07-29,295.31,NeuralProphet,Свинина,корейка,Москва
2165,2024-08-05,293.85,NeuralProphet,Свинина,корейка,Москва
2166,2024-08-12,291.97,NeuralProphet,Свинина,корейка,Москва
2167,2024-08-19,272.74,NeuralProphet,Свинина,корейка,Москва
2168,2024-08-26,292.87,NeuralProphet,Свинина,корейка,Москва
2169,2024-09-02,288.67,NeuralProphet,Свинина,корейка,Москва
2170,2024-09-09,285.09,NeuralProphet,Свинина,корейка,Москва
2171,2024-09-16,308.71,NeuralProphet,Свинина,корейка,Москва
2172,2024-09-23,295.79,NeuralProphet,Свинина,корейка,Москва
2173,2024-09-30,291.9,NeuralProphet,Свинина,корейка,Москва
2174,2024-10-07,324.49,NeuralProphet,Свинина,корейка,Москва
2175,2024-10-14,311.47,NeuralProphet,Свинина,корейка,Москва
2176,2024-10-21,305.51,NeuralProphet,Свинина,корейка,Москва
2177,2024-10-28,309.72,NeuralProphet,Свинина,корейка,Москва
2178,2024-11-04,300.18,NeuralProphet,Свинина,корейка,Москва
2179,2024-11-11,284.1,NeuralProphet,Свинина,корейка,Москва
