,date,price,model,product,product_type,federal_okrug
1952,2024-07-15,321.07,NeuralProphet,Кура,филе грудки,ПФО
1953,2024-07-22,302.16,NeuralProphet,Кура,филе грудки,ПФО
1954,2024-07-29,276.3,NeuralProphet,Кура,филе грудки,ПФО
1955,2024-08-05,243.5,NeuralProphet,Кура,филе грудки,ПФО
1956,2024-08-12,292.85,NeuralProphet,Кура,филе грудки,ПФО
1957,2024-08-19,286.83,NeuralProphet,Кура,филе грудки,ПФО
1958,2024-08-26,303.21,NeuralProphet,Кура,филе грудки,ПФО
1959,2024-09-02,283.88,NeuralProphet,Кура,филе грудки,ПФО
1960,2024-09-09,280.1,NeuralProphet,Кура,филе грудки,ПФО
1961,2024-09-16,334.56,NeuralProphet,Кура,филе грудки,ПФО
1962,2024-09-23,330.89,NeuralProphet,Кура,филе грудки,ПФО
1963,2024-09-30,293.52,NeuralProphet,Кура,филе грудки,ПФО
1964,2024-10-07,295.07,NeuralProphet,Кура,филе грудки,ПФО
1965,2024-10-14,348.94,NeuralProphet,Кура,филе грудки,ПФО
1966,2024-10-21,334.19,NeuralProphet,Кура,филе грудки,ПФО
1967,2024-10-28,321.27,NeuralProphet,Кура,филе грудки,ПФО
1968,2024-11-04,437.98,NeuralProphet,Кура,филе грудки,ПФО
1969,2024-11-11,358.1,NeuralProphet,Кура,филе грудки,ПФО
1970,2024-11-18,371.74,NeuralProphet,Кура,филе грудки,ПФО
1971,2024-11-25,383.97,NeuralProphet,Кура,филе грудки,ПФО
1972,2024-12-02,370.16,NeuralProphet,Кура,филе грудки,ПФО
1973,2024-12-09,332.14,NeuralProphet,Кура,филе грудки,ПФО
1974,2024-12-16,363.13,NeuralProphet,Кура,филе грудки,ПФО
1975,2024-12-23,335.76,NeuralProphet,Кура,филе грудки,ПФО
1976,2024-12-30,311.07,NeuralProphet,Кура,филе грудки,ПФО
1977,2025-01-06,332.47,NeuralProphet,Кура,филе грудки,ПФО
1978,2025-01-13,326.39,NeuralProphet,Кура,филе грудки,ПФО
1979,2025-01-20,307.29,NeuralProphet,Кура,филе грудки,ПФО
1980,2024-07-01,300.97,NeuralProphet,Кура,филе грудки,СЗФО
1981,2024-07-08,275.68,NeuralProphet,Кура,филе грудки,СЗФО
1982,2024-07-15,332.43,NeuralProphet,Кура,филе грудки,СЗФО
1983,2024-07-22,317.97,NeuralProphet,Кура,филе грудки,СЗФО
1984,2024-07-29,297.7,NeuralProphet,Кура,филе грудки,СЗФО
1985,2024-08-05,273.32,NeuralProphet,Кура,филе грудки,СЗФО
1986,2024-08-12,314.43,NeuralProphet,Кура,филе грудки,СЗФО
1987,2024-08-19,313.08,NeuralProphet,Кура,филе грудки,СЗФО
1988,2024-08-26,324.19,NeuralProphet,Кура,филе грудки,СЗФО
1989,2024-09-02,307.93,NeuralProphet,Кура,филе грудки,СЗФО
1990,2024-09-09,300.23,NeuralProphet,Кура,филе грудки,СЗФО
1991,2024-09-16,345.49,NeuralProphet,Кура,филе грудки,СЗФО
1992,2024-09-23,336.77,NeuralProphet,Кура,филе грудки,СЗФО
1993,2024-09-30,305.08,NeuralProphet,Кура,филе грудки,СЗФО
1994,2024-10-07,306.24,NeuralProphet,Кура,филе грудки,СЗФО
1995,2024-10-14,347.18,NeuralProphet,Кура,филе грудки,СЗФО
1996,2024-10-21,331.21,NeuralProphet,Кура,филе грудки,СЗФО
1997,2024-10-28,320.54,NeuralProphet,Кура,филе грудки,СЗФО
1998,2024-11-04,416.42,NeuralProphet,Кура,филе грудки,СЗФО
1999,2024-11-11,349.64,NeuralProphet,Кура,филе грудки,СЗФО
2000,2024-11-18,358.14,NeuralProphet,Кура,филе грудки,СЗФО
2001,2024-11-25,368.18,NeuralProphet,Кура,филе грудки,СЗФО
2002,2024-12-02,357.04,NeuralProphet,Кура,филе грудки,СЗФО
2003,2024-12-09,325.38,NeuralProphet,Кура,филе грудки,СЗФО
2004,2024-12-16,349.98,NeuralProphet,Кура,филе грудки,СЗФО
2005,2024-12-23,327.97,NeuralProphet,Кура,филе грудки,СЗФО
2006,2024-12-30,305.59,NeuralProphet,Кура,филе грудки,СЗФО
2007,2025-01-06,325.17,NeuralProphet,Кура,филе грудки,СЗФО
2008,2025-01-13,319.08,NeuralProphet,Кура,филе грудки,СЗФО
2009,2025-01-20,302.26,NeuralProphet,Кура,филе грудки,СЗФО
2010,2024-07-01,312.63,NeuralProphet,Кура,филе грудки,СФО
2011,2024-07-08,295.51,NeuralProphet,Кура,филе грудки,СФО
2012,2024-07-15,336.92,NeuralProphet,Кура,филе грудки,СФО
2013,2024-07-22,326.87,NeuralProphet,Кура,филе грудки,СФО
2014,2024-07-29,314.04,NeuralProphet,Кура,филе грудки,СФО
2015,2024-08-05,298.4,NeuralProphet,Кура,филе грудки,СФО
2016,2024-08-12,330.97,NeuralProphet,Кура,филе грудки,СФО
2017,2024-08-19,330.8,NeuralProphet,Кура,филе грудки,СФО
2018,2024-08-26,343.29,NeuralProphet,Кура,филе грудки,СФО
2019,2024-09-02,333.36,NeuralProphet,Кура,филе грудки,СФО
2020,2024-09-09,327.96,NeuralProphet,Кура,филе грудки,СФО
2021,2024-09-16,363.6,NeuralProphet,Кура,филе грудки,СФО
2022,2024-09-23,354.56,NeuralProphet,Кура,филе грудки,СФО
2023,2024-09-30,332.86,NeuralProphet,Кура,филе грудки,СФО
2024,2024-10-07,332.58,NeuralProphet,Кура,филе грудки,СФО
2025,2024-10-14,362.15,NeuralProphet,Кура,филе грудки,СФО
2026,2024-10-21,351.3,NeuralProphet,Кура,филе грудки,СФО
2027,2024-10-28,341.01,NeuralProphet,Кура,филе грудки,СФО
2028,2024-11-04,411.27,NeuralProphet,Кура,филе грудки,СФО
2029,2024-11-11,360.8,NeuralProphet,Кура,филе грудки,СФО
2030,2024-11-18,366.32,NeuralProphet,Кура,филе грудки,СФО
2031,2024-11-25,375.65,NeuralProphet,Кура,филе грудки,СФО
2032,2024-12-02,365.93,NeuralProphet,Кура,филе грудки,СФО
2033,2024-12-09,342.61,NeuralProphet,Кура,филе грудки,СФО
2034,2024-12-16,362.15,NeuralProphet,Кура,филе грудки,СФО
2035,2024-12-23,347.24,NeuralProphet,Кура,филе грудки,СФО
2036,2024-12-30,330.1,NeuralProphet,Кура,филе грудки,СФО
2037,2025-01-06,346.66,NeuralProphet,Кура,филе грудки,СФО
2038,2025-01-13,344.8,NeuralProphet,Кура,филе грудки,СФО
2039,2025-01-20,333.47,NeuralProphet,Кура,филе грудки,СФО
2040,2024-07-01,291.17,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2041,2024-07-08,263.68,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2042,2024-07-15,320.38,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2043,2024-07-22,305.55,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2044,2024-07-29,283.77,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2045,2024-08-05,260.67,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2046,2024-08-12,302.75,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2047,2024-08-19,301.73,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2048,2024-08-26,311.92,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2049,2024-09-02,296.09,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2050,2024-09-09,283.36,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2051,2024-09-16,336.32,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2052,2024-09-23,319.9,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2053,2024-09-30,293.87,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2054,2024-10-07,295.76,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2055,2024-10-14,337.26,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2056,2024-10-21,323.0,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2057,2024-10-28,309.99,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2058,2024-11-04,411.21,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2059,2024-11-11,341.81,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2060,2024-11-18,349.37,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2061,2024-11-25,362.34,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2062,2024-12-02,349.38,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2063,2024-12-09,315.25,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2064,2024-12-16,340.53,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2065,2024-12-23,318.07,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2066,2024-12-30,290.19,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2067,2025-01-06,314.84,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2068,2025-01-13,304.16,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2069,2025-01-20,286.39,NeuralProphet,Кура,филе грудки,Санкт-Петербург
2070,2024-07-01,313.15,Exponential smoothing,Кура,филе грудки,УФО
2071,2024-07-08,311.11,Exponential smoothing,Кура,филе грудки,УФО
2072,2024-07-15,308.34,Exponential smoothing,Кура,филе грудки,УФО
2073,2024-07-22,305.08,Exponential smoothing,Кура,филе грудки,УФО
2074,2024-07-29,302.19,Exponential smoothing,Кура,филе грудки,УФО
2075,2024-08-05,299.63,Exponential smoothing,Кура,филе грудки,УФО
2076,2024-08-12,300.95,Exponential smoothing,Кура,филе грудки,УФО
2077,2024-08-19,304.98,Exponential smoothing,Кура,филе грудки,УФО
2078,2024-08-26,308.98,Exponential smoothing,Кура,филе грудки,УФО
2079,2024-09-02,312.93,Exponential smoothing,Кура,филе грудки,УФО
2080,2024-09-09,316.88,Exponential smoothing,Кура,филе грудки,УФО
2081,2024-09-16,320.8,Exponential smoothing,Кура,филе грудки,УФО
2082,2024-09-23,323.36,Exponential smoothing,Кура,филе грудки,УФО
2083,2024-09-30,324.92,Exponential smoothing,Кура,филе грудки,УФО
2084,2024-10-07,326.58,Exponential smoothing,Кура,филе грудки,УФО
2085,2024-10-14,328.33,Exponential smoothing,Кура,филе грудки,УФО
2086,2024-10-21,332.02,Exponential smoothing,Кура,филе грудки,УФО
2087,2024-10-28,337.18,Exponential smoothing,Кура,филе грудки,УФО
2088,2024-11-04,338.94,Exponential smoothing,Кура,филе грудки,УФО
2089,2024-11-11,338.16,Exponential smoothing,Кура,филе грудки,УФО
2090,2024-11-18,338.52,Exponential smoothing,Кура,филе грудки,УФО
2091,2024-11-25,339.73,Exponential smoothing,Кура,филе грудки,УФО
2092,2024-12-02,342.1,Exponential smoothing,Кура,филе грудки,УФО
2093,2024-12-09,342.18,Exponential smoothing,Кура,филе грудки,УФО
2094,2024-12-16,338.82,Exponential smoothing,Кура,филе грудки,УФО
2095,2024-12-23,332.88,Exponential smoothing,Кура,филе грудки,УФО
2096,2024-12-30,327.68,Exponential smoothing,Кура,филе грудки,УФО
2097,2025-01-06,323.02,Exponential smoothing,Кура,филе грудки,УФО
2098,2025-01-13,318.26,Exponential smoothing,Кура,филе грудки,УФО
2099,2025-01-20,313.42,Exponential smoothing,Кура,филе грудки,УФО
2100,2024-07-01,289.2,NeuralProphet,Кура,филе грудки,ЦФО
2101,2024-07-08,268.61,NeuralProphet,Кура,филе грудки,ЦФО
2102,2024-07-15,321.17,NeuralProphet,Кура,филе грудки,ЦФО
2103,2024-07-22,306.89,NeuralProphet,Кура,филе грудки,ЦФО
2104,2024-07-29,291.17,NeuralProphet,Кура,филе грудки,ЦФО
2105,2024-08-05,267.35,NeuralProphet,Кура,филе грудки,ЦФО
2106,2024-08-12,304.07,NeuralProphet,Кура,филе грудки,ЦФО
2107,2024-08-19,300.78,NeuralProphet,Кура,филе грудки,ЦФО
2108,2024-08-26,313.77,NeuralProphet,Кура,филе грудки,ЦФО
2109,2024-09-02,298.27,NeuralProphet,Кура,филе грудки,ЦФО
2110,2024-09-09,292.06,NeuralProphet,Кура,филе грудки,ЦФО
2111,2024-09-16,330.35,NeuralProphet,Кура,филе грудки,ЦФО
2112,2024-09-23,325.19,NeuralProphet,Кура,филе грудки,ЦФО
2113,2024-09-30,294.66,NeuralProphet,Кура,филе грудки,ЦФО
2114,2024-10-07,294.15,NeuralProphet,Кура,филе грудки,ЦФО
2115,2024-10-14,331.28,NeuralProphet,Кура,филе грудки,ЦФО
2116,2024-10-21,318.33,NeuralProphet,Кура,филе грудки,ЦФО
2117,2024-10-28,307.66,NeuralProphet,Кура,филе грудки,ЦФО
2118,2024-11-04,390.44,NeuralProphet,Кура,филе грудки,ЦФО
2119,2024-11-11,330.73,NeuralProphet,Кура,филе грудки,ЦФО
2120,2024-11-18,336.58,NeuralProphet,Кура,филе грудки,ЦФО
2121,2024-11-25,346.23,NeuralProphet,Кура,филе грудки,ЦФО
2122,2024-12-02,334.01,NeuralProphet,Кура,филе грудки,ЦФО
2123,2024-12-09,306.11,NeuralProphet,Кура,филе грудки,ЦФО
2124,2024-12-16,326.66,NeuralProphet,Кура,филе грудки,ЦФО
2125,2024-12-23,307.88,NeuralProphet,Кура,филе грудки,ЦФО
2126,2024-12-30,290.0,NeuralProphet,Кура,филе грудки,ЦФО
2127,2025-01-06,305.21,NeuralProphet,Кура,филе грудки,ЦФО
2128,2025-01-13,302.96,NeuralProphet,Кура,филе грудки,ЦФО
2129,2025-01-20,288.55,NeuralProphet,Кура,филе грудки,ЦФО
2130,2024-07-01,274.77,NeuralProphet,Кура,филе грудки,ЮФО
2131,2024-07-08,254.79,NeuralProphet,Кура,филе грудки,ЮФО
2132,2024-07-15,299.69,NeuralProphet,Кура,филе грудки,ЮФО
2133,2024-07-22,285.08,NeuralProphet,Кура,филе грудки,ЮФО
2134,2024-07-29,267.02,NeuralProphet,Кура,филе грудки,ЮФО
2135,2024-08-05,242.67,NeuralProphet,Кура,филе грудки,ЮФО
2136,2024-08-12,273.63,NeuralProphet,Кура,филе грудки,ЮФО
2137,2024-08-19,268.65,NeuralProphet,Кура,филе грудки,ЮФО
2138,2024-08-26,278.38,NeuralProphet,Кура,филе грудки,ЮФО
2139,2024-09-02,263.39,NeuralProphet,Кура,филе грудки,ЮФО
2140,2024-09-09,256.41,NeuralProphet,Кура,филе грудки,ЮФО
2141,2024-09-16,293.11,NeuralProphet,Кура,филе грудки,ЮФО
2142,2024-09-23,286.39,NeuralProphet,Кура,филе грудки,ЮФО
2143,2024-09-30,260.81,NeuralProphet,Кура,филе грудки,ЮФО
2144,2024-10-07,263.46,NeuralProphet,Кура,филе грудки,ЮФО
2145,2024-10-14,302.22,NeuralProphet,Кура,филе грудки,ЮФО
2146,2024-10-21,294.07,NeuralProphet,Кура,филе грудки,ЮФО
2147,2024-10-28,290.79,NeuralProphet,Кура,филе грудки,ЮФО
2148,2024-11-04,376.21,NeuralProphet,Кура,филе грудки,ЮФО
2149,2024-11-11,324.96,NeuralProphet,Кура,филе грудки,ЮФО
2150,2024-11-18,336.12,NeuralProphet,Кура,филе грудки,ЮФО
2151,2024-11-25,349.12,NeuralProphet,Кура,филе грудки,ЮФО
2152,2024-12-02,339.77,NeuralProphet,Кура,филе грудки,ЮФО
2153,2024-12-09,313.26,NeuralProphet,Кура,филе грудки,ЮФО
2154,2024-12-16,335.41,NeuralProphet,Кура,филе грудки,ЮФО
2155,2024-12-23,316.1,NeuralProphet,Кура,филе грудки,ЮФО
2156,2024-12-30,298.38,NeuralProphet,Кура,филе грудки,ЮФО
2157,2025-01-06,313.17,NeuralProphet,Кура,филе грудки,ЮФО
2158,2025-01-13,314.81,NeuralProphet,Кура,филе грудки,ЮФО
2159,2025-01-20,300.67,NeuralProphet,Кура,филе грудки,ЮФО
3870,2024-07-01,310.77,NeuralProphet,Свинина,корейка,ВСЕ
3871,2024-07-08,295.86,NeuralProphet,Свинина,корейка,ВСЕ
3872,2024-07-15,329.87,NeuralProphet,Свинина,корейка,ВСЕ
3873,2024-07-22,317.35,NeuralProphet,Свинина,корейка,ВСЕ
3874,2024-07-29,307.14,NeuralProphet,Свинина,корейка,ВСЕ
3875,2024-08-05,287.71,NeuralProphet,Свинина,корейка,ВСЕ
3876,2024-08-12,311.68,NeuralProphet,Свинина,корейка,ВСЕ
3877,2024-08-19,311.14,NeuralProphet,Свинина,корейка,ВСЕ
3878,2024-08-26,322.69,NeuralProphet,Свинина,корейка,ВСЕ
3879,2024-09-02,313.05,NeuralProphet,Свинина,корейка,ВСЕ
3880,2024-09-09,309.77,NeuralProphet,Свинина,корейка,ВСЕ
3881,2024-09-16,332.3,NeuralProphet,Свинина,корейка,ВСЕ
3882,2024-09-23,333.3,NeuralProphet,Свинина,корейка,ВСЕ
3883,2024-09-30,308.17,NeuralProphet,Свинина,корейка,ВСЕ
3884,2024-10-07,307.65,NeuralProphet,Свинина,корейка,ВСЕ
3885,2024-10-14,335.24,NeuralProphet,Свинина,корейка,ВСЕ
3886,2024-10-21,323.03,NeuralProphet,Свинина,корейка,ВСЕ
3887,2024-10-28,321.38,NeuralProphet,Свинина,корейка,ВСЕ
3888,2024-11-04,376.49,NeuralProphet,Свинина,корейка,ВСЕ
3889,2024-11-11,336.66,NeuralProphet,Свинина,корейка,ВСЕ
3890,2024-11-18,340.59,NeuralProphet,Свинина,корейка,ВСЕ
3891,2024-11-25,347.2,NeuralProphet,Свинина,корейка,ВСЕ
3892,2024-12-02,339.46,NeuralProphet,Свинина,корейка,ВСЕ
3893,2024-12-09,320.74,NeuralProphet,Свинина,корейка,ВСЕ
3894,2024-12-16,336.74,NeuralProphet,Свинина,корейка,ВСЕ
3895,2024-12-23,324.73,NeuralProphet,Свинина,корейка,ВСЕ
3896,2024-12-30,317.13,NeuralProphet,Свинина,корейка,ВСЕ
3897,2025-01-06,324.41,NeuralProphet,Свинина,корейка,ВСЕ
3898,2025-01-13,335.11,NeuralProphet,Свинина,корейка,ВСЕ
3899,2025-01-20,325.26,NeuralProphet,Свинина,корейка,ВСЕ
2160,2024-07-01,309.96,NeuralProphet,Свинина,корейка,Москва
2161,2024-07-08,292.54,NeuralProphet,Свинина,корейка,Москва
2162,2024-07-15,326.39,NeuralProphet,Свинина,корейка,Москва
2163,2024-07-22,313.08,NeuralProphet,Свинина,корейка,Москва
2164,2024-07-29,302.02,NeuralProphet,Свинина,корейка,Москва
2165,2024-08-05,283.38,NeuralProphet,Свинина,корейка,Москва
2166,2024-08-12,305.31,NeuralProphet,Свинина,корейка,Москва
2167,2024-08-19,306.15,NeuralProphet,Свинина,корейка,Москва
2168,2024-08-26,314.0,NeuralProphet,Свинина,корейка,Москва
2169,2024-09-02,304.02,NeuralProphet,Свинина,корейка,Москва
2170,2024-09-09,296.3,NeuralProphet,Свинина,корейка,Москва
2171,2024-09-16,321.76,NeuralProphet,Свинина,корейка,Москва
2172,2024-09-23,317.69,NeuralProphet,Свинина,корейка,Москва
2173,2024-09-30,295.85,NeuralProphet,Свинина,корейка,Москва
2174,2024-10-07,296.75,NeuralProphet,Свинина,корейка,Москва
2175,2024-10-14,321.78,NeuralProphet,Свинина,корейка,Москва
2176,2024-10-21,309.0,NeuralProphet,Свинина,корейка,Москва
2177,2024-10-28,307.07,NeuralProphet,Свинина,корейка,Москва
2178,2024-11-04,361.67,NeuralProphet,Свинина,корейка,Москва
2179,2024-11-11,322.34,NeuralProphet,Свинина,корейка,Москва
2180,2024-11-18,323.31,NeuralProphet,Свинина,корейка,Москва
2181,2024-11-25,331.04,NeuralProphet,Свинина,корейка,Москва
2182,2024-12-02,322.61,NeuralProphet,Свинина,корейка,Москва
2183,2024-12-09,303.44,NeuralProphet,Свинина,корейка,Москва
2184,2024-12-16,316.61,NeuralProphet,Свинина,корейка,Москва
2185,2024-12-23,304.52,NeuralProphet,Свинина,корейка,Москва
2186,2024-12-30,293.38,NeuralProphet,Свинина,корейка,Москва
2187,2025-01-06,302.82,NeuralProphet,Свинина,корейка,Москва
2188,2025-01-13,309.5,NeuralProphet,Свинина,корейка,Москва
2189,2025-01-20,299.0,NeuralProphet,Свинина,корейка,Москва
2190,2024-07-01,362.77,Exponential smoothing,Свинина,корейка,ПФО
2191,2024-07-08,362.91,Exponential smoothing,Свинина,корейка,ПФО
2192,2024-07-15,362.87,Exponential smoothing,Свинина,корейка,ПФО
2193,2024-07-22,362.7,Exponential smoothing,Свинина,корейка,ПФО
2194,2024-07-29,362.86,Exponential smoothing,Свинина,корейка,ПФО
2195,2024-08-05,363.28,Exponential smoothing,Свинина,корейка,ПФО
2196,2024-08-12,363.36,Exponential smoothing,Свинина,корейка,ПФО
2197,2024-08-19,363.25,Exponential smoothing,Свинина,корейка,ПФО
2198,2024-08-26,363.36,Exponential smoothing,Свинина,корейка,ПФО
2199,2024-09-02,363.43,Exponential smoothing,Свинина,корейка,ПФО
2200,2024-09-09,363.56,Exponential smoothing,Свинина,корейка,ПФО
2201,2024-09-16,363.82,Exponential smoothing,Свинина,корейка,ПФО
2202,2024-09-23,364.07,Exponential smoothing,Свинина,корейка,ПФО
2203,2024-09-30,364.34,Exponential smoothing,Свинина,корейка,ПФО
2204,2024-10-07,365.2,Exponential smoothing,Свинина,корейка,ПФО
2205,2024-10-14,366.49,Exponential smoothing,Свинина,корейка,ПФО
2206,2024-10-21,366.8,Exponential smoothing,Свинина,корейка,ПФО
2207,2024-10-28,366.37,Exponential smoothing,Свинина,корейка,ПФО
2208,2024-11-04,363.9,Exponential smoothing,Свинина,корейка,ПФО
2209,2024-11-11,359.9,Exponential smoothing,Свинина,корейка,ПФО
2210,2024-11-18,361.27,Exponential smoothing,Свинина,корейка,ПФО
2211,2024-11-25,366.66,Exponential smoothing,Свинина,корейка,ПФО
2212,2024-12-02,371.96,Exponential smoothing,Свинина,корейка,ПФО
2213,2024-12-09,379.28,Exponential smoothing,Свинина,корейка,ПФО
2214,2024-12-16,383.36,Exponential smoothing,Свинина,корейка,ПФО
2215,2024-12-23,385.01,Exponential smoothing,Свинина,корейка,ПФО
2216,2024-12-30,385.83,Exponential smoothing,Свинина,корейка,ПФО
2217,2025-01-06,386.01,Exponential smoothing,Свинина,корейка,ПФО
2218,2025-01-13,385.44,Exponential smoothing,Свинина,корейка,ПФО
2219,2025-01-20,384.29,Exponential smoothing,Свинина,корейка,ПФО
2220,2024-07-01,297.09,NeuralProphet,Свинина,корейка,СЗФО
2221,2024-07-08,281.08,NeuralProphet,Свинина,корейка,СЗФО
2222,2024-07-15,314.69,NeuralProphet,Свинина,корейка,СЗФО
2223,2024-07-22,302.79,NeuralProphet,Свинина,корейка,СЗФО
2224,2024-07-29,291.3,NeuralProphet,Свинина,корейка,СЗФО
2225,2024-08-05,273.61,NeuralProphet,Свинина,корейка,СЗФО
2226,2024-08-12,298.41,NeuralProphet,Свинина,корейка,СЗФО
2227,2024-08-19,298.29,NeuralProphet,Свинина,корейка,СЗФО
2228,2024-08-26,308.93,NeuralProphet,Свинина,корейка,СЗФО
2229,2024-09-02,299.97,NeuralProphet,Свинина,корейка,СЗФО
2230,2024-09-09,295.22,NeuralProphet,Свинина,корейка,СЗФО
2231,2024-09-16,321.2,NeuralProphet,Свинина,корейка,СЗФО
2232,2024-09-23,319.13,NeuralProphet,Свинина,корейка,СЗФО
2233,2024-09-30,296.45,NeuralProphet,Свинина,корейка,СЗФО
2234,2024-10-07,296.98,NeuralProphet,Свинина,корейка,СЗФО
2235,2024-10-14,324.36,NeuralProphet,Свинина,корейка,СЗФО
2236,2024-10-21,312.34,NeuralProphet,Свинина,корейка,СЗФО
2237,2024-10-28,310.42,NeuralProphet,Свинина,корейка,СЗФО
2238,2024-11-04,367.14,NeuralProphet,Свинина,корейка,СЗФО
2239,2024-11-11,326.02,NeuralProphet,Свинина,корейка,СЗФО
2240,2024-11-18,329.73,NeuralProphet,Свинина,корейка,СЗФО
2241,2024-11-25,335.24,NeuralProphet,Свинина,корейка,СЗФО
2242,2024-12-02,327.04,NeuralProphet,Свинина,корейка,СЗФО
2243,2024-12-09,306.72,NeuralProphet,Свинина,корейка,СЗФО
2244,2024-12-16,322.24,NeuralProphet,Свинина,корейка,СЗФО
2245,2024-12-23,309.54,NeuralProphet,Свинина,корейка,СЗФО
2246,2024-12-30,298.92,NeuralProphet,Свинина,корейка,СЗФО
2247,2025-01-06,308.62,NeuralProphet,Свинина,корейка,СЗФО
2248,2025-01-13,315.84,NeuralProphet,Свинина,корейка,СЗФО
2249,2025-01-20,305.17,NeuralProphet,Свинина,корейка,СЗФО
2250,2024-07-01,332.73,Exponential smoothing,Свинина,корейка,СФО
2251,2024-07-08,332.15,Exponential smoothing,Свинина,корейка,СФО
2252,2024-07-15,330.86,Exponential smoothing,Свинина,корейка,СФО
2253,2024-07-22,332.02,Exponential smoothing,Свинина,корейка,СФО
2254,2024-07-29,335.01,Exponential smoothing,Свинина,корейка,СФО
2255,2024-08-05,335.85,Exponential smoothing,Свинина,корейка,СФО
2256,2024-08-12,336.74,Exponential smoothing,Свинина,корейка,СФО
2257,2024-08-19,336.63,Exponential smoothing,Свинина,корейка,СФО
2258,2024-08-26,336.83,Exponential smoothing,Свинина,корейка,СФО
2259,2024-09-02,337.1,Exponential smoothing,Свинина,корейка,СФО
2260,2024-09-09,337.46,Exponential smoothing,Свинина,корейка,СФО
2261,2024-09-16,338.22,Exponential smoothing,Свинина,корейка,СФО
2262,2024-09-23,339.67,Exponential smoothing,Свинина,корейка,СФО
2263,2024-09-30,340.38,Exponential smoothing,Свинина,корейка,СФО
2264,2024-10-07,340.56,Exponential smoothing,Свинина,корейка,СФО
2265,2024-10-14,341.27,Exponential smoothing,Свинина,корейка,СФО
2266,2024-10-21,342.38,Exponential smoothing,Свинина,корейка,СФО
2267,2024-10-28,343.25,Exponential smoothing,Свинина,корейка,СФО
2268,2024-11-04,344.71,Exponential smoothing,Свинина,корейка,СФО
2269,2024-11-11,345.03,Exponential smoothing,Свинина,корейка,СФО
2270,2024-11-18,345.28,Exponential smoothing,Свинина,корейка,СФО
2271,2024-11-25,344.59,Exponential smoothing,Свинина,корейка,СФО
2272,2024-12-02,344.3,Exponential smoothing,Свинина,корейка,СФО
2273,2024-12-09,343.35,Exponential smoothing,Свинина,корейка,СФО
2274,2024-12-16,344.46,Exponential smoothing,Свинина,корейка,СФО
2275,2024-12-23,345.15,Exponential smoothing,Свинина,корейка,СФО
2276,2024-12-30,345.53,Exponential smoothing,Свинина,корейка,СФО
2277,2025-01-06,345.69,Exponential smoothing,Свинина,корейка,СФО
2278,2025-01-13,345.68,Exponential smoothing,Свинина,корейка,СФО
2279,2025-01-20,344.95,Exponential smoothing,Свинина,корейка,СФО
2280,2024-07-01,302.2,NeuralProphet,Свинина,корейка,Санкт-Петербург
2281,2024-07-08,285.88,NeuralProphet,Свинина,корейка,Санкт-Петербург
2282,2024-07-15,321.56,NeuralProphet,Свинина,корейка,Санкт-Петербург
2283,2024-07-22,308.12,NeuralProphet,Свинина,корейка,Санкт-Петербург
2284,2024-07-29,297.68,NeuralProphet,Свинина,корейка,Санкт-Петербург
2285,2024-08-05,278.71,NeuralProphet,Свинина,корейка,Санкт-Петербург
2286,2024-08-12,303.37,NeuralProphet,Свинина,корейка,Санкт-Петербург
2287,2024-08-19,303.41,NeuralProphet,Свинина,корейка,Санкт-Петербург
2288,2024-08-26,315.46,NeuralProphet,Свинина,корейка,Санкт-Петербург
2289,2024-09-02,306.21,NeuralProphet,Свинина,корейка,Санкт-Петербург
2290,2024-09-09,301.67,NeuralProphet,Свинина,корейка,Санкт-Петербург
2291,2024-09-16,328.38,NeuralProphet,Свинина,корейка,Санкт-Петербург
2292,2024-09-23,326.34,NeuralProphet,Свинина,корейка,Санкт-Петербург
2293,2024-09-30,302.47,NeuralProphet,Свинина,корейка,Санкт-Петербург
